Beneurez	VERcjg	benorer
Les	DETdef	le
curres	NOMcom	curre
de	PRE	de
Pharaon	NOMpro	Paraon
e	CONcoo	et
le	DETdef	le
ost	NOMcom	ost
de	PRE	de
lui	PROper	il
degetad	VERcjg	déjeter
en	PRE	en
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Li	PROper	il
eslit	VERppe	élire
prince	NOMcom	prince
de	PRE	de
lui	PROper	il
suzplungied	VERppe	sosplonger
sunt	VERcjg	être
en	PRE	en
la	DETdef	le
mer	NOMcom	mer
Ruge	ADJqua	rouge
;	PONfbl	;
li	DETdef	le
abysme	NOMcom	abisme
covrirent	VERcjg	covrir
els	PROper	eux
,	PONfbl	,
descendirent	VERcjg	descendre
en	PRE	en
la	DETdef	le
parfundece	NOMcom	parfondesse
sicume	CONsub	sicomme
pierre	NOMcom	piere
.	PONfrt	.

La	DETdef	le
tue	ADJpos	ton
destre	NOMcom	dextre
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
magnifiede	VERppe	mangifier
est	VERcjg	estre
en	PRE	en
fortece	NOMcom	fortece
;	PONfbl	;
la	DETdef	le
tue	ADJpos	ton
destre	NOMcom	dextre
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
ferit	VERcjg	férir
l'	DETdef	le
enemi	NOMcom	ennemi
,	PONfbl	,
e	CONcoo	et
en	PRE	en
la	DETdef	le
multitudine	NOMcom	multitudine
de	PRE	de
ta	DETpos	ton
glorie	NOMcom	gloire
deposes	VERcjg	déposer
les	DETdef	le
miens	ADJpos	mon
adversaries	NOMcom	adversarie
.	PONfrt	.

Tu	PROper	tu
enveias	VERcjg	envoyer
la	DETdef	le
tue	ADJpos	ton
ire	NOMcom	ire
,	PONfbl	,
laquele	PROrel	lequel
devorad	VERcjg	dévorer
els	PROper	eux
sicume	CONsub	sicomme
stuble	NOMcom	stuble
;	PONfbl	;
en	PRE	en
l'	DETdef	le
espirit	NOMcom	esprit
de	PRE	de
la	DETdef	le
tue	ADJpos	ton
fuirur	NOMcom	fureur
asembledes	VERppe	assembler
sunt	VERcjg	être
ewes	NOMcom	eau
.	PONfrt	.

Estut	VERcjg	estovoir
unde	NOMcom	onde
decuranz	VERppa	décourir
,	PONfbl	,
assembled	VERppe	assembler
sunt	VERcjg	être
li	DETdef	le
abisme	NOMcom	abisme
en	PRE	en
mi	NOMcom	mi
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Dist	VERcjg	dire
li	DETdef	le
enemis	NOMcom	ennemi
:	PONfbl	:
Je	PROper	je
parsiwerai	VERcjg	parsuivre
e	CONcoo	et
comprendrai	VERcjg	comprendre
,	PONfbl	,
deviserai	VERcjg	deviser
despoilles	NOMcom	dépouille
,	PONfbl	,
serad	VERcjg	être
aemplide	VERppe	aemplir
la	DETdef	le
meie	ADJpos	mien
aneme	NOMcom	âme
.	PONfrt	.

Je	PROper	je
trairai	VERcjg	traire
mun	DETpos	mon
glaive	NOMcom	glaive
,	PONfbl	,
ocirrad	VERcjg	occire
els	PROper	eux
la	DETdef	le
meie	ADJpos	mien
main	NOMcom	main
.	PONfrt	.

Sufflad	VERcjg	souffler
li	DETdef	le
tuens	ADJpos	ton
espiriz	NOMcom	esprit
,	PONfbl	,
e	CONcoo	et
covrit	VERcjg	couvrir
els	PROper	eux
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
suzplungied	VERppe	sosplonger
sunt	VERcjg	être
sicume	CONsub	sicomme
plum	NOMcom	plomb
en	PRE	en
fortes	ADJqua	fort
ewes	NOMcom	eau
.	PONfrt	.

Liquels	PROint	quel
est	VERcjg	estre
semblanz	VERppa	sembler
à	PRE	à
tei	PROper	toi
ès	PRE.DETdef	en.le
forz	ADJqua	fort
,	PONfbl	,
Sire	NOMcom	seignor
?	PONfrt	?

liquels	PROint	quel
est	VERcjg	estre
semblanz	VERppa	sembler
à	PRE	à
tei	PROper	toi
,	PONfbl	,
fait	VERcjg	faire
granz	ADJqua	grant
en	PRE	en
saintedé	NOMcom	saintée
,	PONfbl	,
espowentables	NOMcom	épouvantable
e	CONcoo	et
loubles	NOMcom	louble
e	CONcoo	et
faisanz	VERppa	faire
merveilles	NOMcom	merveille
?	PONfrt	?

Tu	PROper	tu
estendis	VERcjg	étendre
ta	DETpos	ton
main	NOMcom	main
,	PONfbl	,
e	CONcoo	et
devorad	VERcjg	dévorer
els	PROper	eux
la	DETdef	le
terre	NOMcom	terre
.	PONfrt	.

Duitre	NOMcom	ducteur
fus	VERcjg	estre
en	PRE	en
misericorde	NOMcom	miséricorde
al	PRE.DETdef	à.le
pople	NOMcom	peuple
,	PONfbl	,
lequel	PROrel	lequel
tu	PROper	tu
raeinsis	VERcjg	raiembre
;	PONfbl	;
E	CONcoo	et
portas	VERcjg	porter
lui	PROper	il
en	PRE	en
la	DETdef	le
tue	ADJpos	ton
fortece	NOMcom	fortece
al	PRE.DETdef	à.le
tuen	ADJpos	ton
saint	ADJqua	saint
habitacle	NOMcom	habitacle
.	PONfrt	.

Munterent	VERcjg	monter
li	DETdef	le
pople	NOMcom	peuple
,	PONfbl	,
e	CONcoo	et
iried	VERppe	irer
sunt	VERcjg	être
;	PONfbl	;
dolurs	NOMcom	douleur
purtindrent	VERcjg	pourtenir
li	DETdef	le
habitedur	NOMcom	habiteur
de	PRE	de
Filistiim	NOMpro	Filistis
.	PONfrt	.

Lores	ADVgen	lors
conturbé	VERppe	conturber
sunt	VERcjg	être
li	DETdef	le
prince	NOMcom	prince
de	PRE	de
Edom	NOMpro	Edom
,	PONfbl	,
les	DETdef	le
forz	ADJqua	fort
de	PRE	de
Moab	NOMpro	Moab
purtint	VERcjg	pourtenir
crieme	NOMcom	crieme
;	PONfbl	;
enredirent	VERcjg	enredire
tuit	DETind	tot
li	DETdef	le
habitedur	NOMcom	habiteur
de	PRE	de
Chanaan	NOMpro	Chanaan
.	PONfrt	.

Embrive	NOMcom	embrive
sur	PRE	sur
els	PROper	eux
crieme	NOMcom	crieme
e	CONcoo	et
poür	NOMcom	peur
,	PONfbl	,
en	PRE	en
la	DETdef	le
grandece	NOMcom	grandesse
de	PRE	de
tun	DETpos	ton
braz	NOMcom	braz
;	PONfbl	;
Seint	ADJqua	saint
fait	VERcjg	faire
neient	ADVgen	néant
movables	ADJqua	movable
sicume	CONsub	sicomme
pierre	NOMcom	piere
,	PONfbl	,
desque	PRE	desque
trespass	NOMcom	trespas
li	DETdef	le
tuens	ADJpos	ton
poples	NOMcom	peuple
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
desque	PRE	desque
trespass	NOMcom	trespas
icist	PROdem	icest
li	DETdef	le
tuens	ADJpos	ton
poples	NOMcom	peuple
,	PONfbl	,
lequel	PROrel	lequel
tu	PROper	tu
purfesis	VERcjg	pourfaire
.	PONfrt	.

Tu	PROper	tu
enz	ADVgen	ens
merras	VERcjg	mener
els	PROper	eux
e	CONcoo	et
planteras	VERcjg	planter
el	PRE.DETdef	en
mont	NOMcom	monde
de	PRE	de
la	DETdef	le
tue	ADJpos	ton
erited	NOMcom	hérité
,	PONfbl	,
el	PRE.DETdef	en
tuen	ADJpos	ton
mult	ADVgen	moult
ferm	ADJqua	ferme
habitacle	NOMcom	habitacle
,	PONfbl	,
lequel	PROrel	lequel
tu	PROper	tu
ovras	VERcjg	ovrer
,	PONfbl	,
Sire	NOMcom	seignor
;	PONfbl	;
Le	DETdef	le
tuen	ADJpos	ton
saintuarie	NOMcom	saintüaire
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
lequel	PROrel	lequel
fermerent	VERcjg	fermer
les	DETdef	le
tues	ADJpos	tien
mains	NOMcom	main
.	PONfrt	.

Li	DETdef	le
Sire	NOMcom	seignor
regnad	VERcjg	regner
en	PRE	en
parmanableted	NOMcom	permanableté
e	CONcoo	et
ultre	ADVgen	outre
.	PONfrt	.

Entrez	VERppe	entrer
est	VERcjg	estre
acertes	ADVgen	acertes
li	DETdef	le
cavaillers	NOMcom	chavailler
Pharao	NOMpro	Parah
,	PONfbl	,
ot	PRE	o
curres	NOMcom	curre
e	CONcoo	et
ot	PRE	o
cavalers	NOMcom	chavalier
en	PRE	en
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
e	CONcoo	et
ramenad	VERcjg	ramener
sur	PRE	sur
els	PROper	eux
li	DETdef	le
Sire	NOMcom	seignor
les	DETdef	le
ewes	NOMcom	eau
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
;	PONfbl	;
Mais	CONcoo	mais
li	DETdef	le
fil	NOMcom	fil
Israel	NOMpro	Israël
alerent	VERcjg	aller
par	PRE	par
sechece	NOMcom	sechece
el	PRE.DETdef	en
milliu	NOMcom	millieu
de	PRE	de
li	PROper	il
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
oï	VERcjg	öir
la	DETdef	le
tue	ADJpos	ton
oiance	NOMcom	audience
,	PONfbl	,
e	CONcoo	et
criens	VERcjg	criembre
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
la	DETdef	le
tue	ADJpos	ton
ovre	NOMcom	oeuvre
,	PONfbl	,
en	PRE	en
milliu	NOMcom	millieu
d'	PRE	de
ans	NOMcom	an
vivifieli	VERcjg	vivier
.	PONfrt	.

El	PRE.DETdef	en
milliu	NOMcom	millieu
d'	PRE	de
ans	NOMcom	an
coneud	VERppe	connaître
feras	VERcjg	faire
;	PONfbl	;
cum	CONsub	comme
tu	PROper	tu
iriez	VERppe	irier
seras	VERcjg	estre
,	PONfbl	,
de	PRE	de
misericorde	NOMcom	miséricorde
recorderas	VERcjg	recorder
.	PONfrt	.

Deus	NOMpro	Dieu
del	PRE.DETdef	de
soleire	NOMcom	soleire
vendra	VERcjg	venir
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
sainz	NOMcom	saint
del	PRE.DETdef	de
mont	NOMcom	monde
Faran	NOMpro	Faran
;	PONfbl	;
Covrit	VERcjg	couvrir
les	DETdef	le
ciels	NOMcom	ciel
la	DETdef	le
glorie	NOMcom	gloire
de	PRE	de
li	PROper	il
,	PONfbl	,
e	CONcoo	et
de	PRE	de
sa	DETpos	son
loenge	NOMcom	louange
pleinne	ADJqua	plein
est	VERcjg	estre
la	DETdef	le
terre	NOMcom	terre
.	PONfrt	.

La	DETdef	le
splendur	NOMcom	splendeur
de	PRE	de
lui	PROper	il
sicume	CONsub	sicomme
lumiere	NOMcom	lumière
serad	VERcjg	être
,	PONfbl	,
cornes	NOMcom	corne
en	PRE	en
ses	DETpos	son
mains	NOMcom	main
.	PONfrt	.

Iluec	ADVgen	iluec
reposte	VERppe	repondre
est	VERcjg	estre
la	DETdef	le
fortece	NOMcom	fortece
de	PRE	de
lui	PROper	il
,	PONfbl	,
devant	PRE	devant
sa	DETpos	son
face	NOMcom	face
irad	VERcjg	aller
la	DETdef	le
mort	NOMcom	mort
.	PONfrt	.

E	CONcoo	et
istrad	VERcjg	issir
li	DETdef	le
diables	NOMcom	diable
devant	PRE	devant
les	DETdef	le
piez	NOMcom	pié
de	PRE	de
lui	PROper	il
.	PONfrt	.

Estut	VERcjg	estovoir
e	CONcoo	et
mesurad	VERcjg	mesurer
la	DETdef	le
terre	NOMcom	terre
.	PONfrt	.

Esguarda	VERcjg	égarder
,	PONfbl	,
e	CONcoo	et
desliad	VERcjg	délier
les	DETdef	le
genz	NOMcom	gent
;	PONfbl	;
e	CONcoo	et
detriblé	VERppe	détribler
sunt	VERcjg	être
li	DETdef	le
mont	NOMcom	monde
del	PRE.DETdef	de
siecle	NOMcom	siècle
.	PONfrt	.

Encurvé	VERppe	encurver
sunt	VERcjg	être
li	DETdef	le
tertre	NOMcom	tertre
del	PRE.DETdef	de
mont	NOMcom	monde
,	PONfbl	,
des	PRE.DETdef	de.le
eires	NOMcom	erre
de	PRE	de
la	DETdef	le
parmanableted	NOMcom	permanableté
de	PRE	de
lui	PROper	il
.	PONfrt	.

Pur	PRE	pour
felunie	NOMcom	félonie
je	PROper	je
vi	VERcjg	vëoir
les	DETdef	le
herberges	NOMcom	héberge
d'	PRE	de
Ethiopie	NOMpro	Éthiopie
,	PONfbl	,
serunt	VERcjg	être
turbedes	VERppe	tourber
les	DETdef	le
pels	NOMcom	peau
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
Madian	NOMpro	Madian
.	PONfrt	.

Que	ADVint	que
dunc	ADVgen	donc
en	PRE	en
flums	NOMcom	flum
estu	VERppe	ester
iriez	VERppe	irier
,	PONfbl	,
Sire	NOMcom	seignor
?	PONfrt	?

u	CONcoo	ou
en	PROadv	en
flums	VERcjg	fleumer
la	DETdef	le
tue	ADJpos	ton
fuirur	NOMcom	fureur
?	PONfrt	?

u	CONcoo	ou
en	PRE	en
mer	NOMcom	mer
la	DETdef	le
tue	ADJpos	ton
indignaciun	NOMcom	indignation
?	PONfrt	?

Chi	PROrel	qui
munteras	VERcjg	monter
sur	PRE	sur
tes	DETpos	ton
cavals	NOMcom	chaval
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
tuen	PROpos	ton
car	NOMcom	chair
salvaciun	NOMcom	sauvacion
.	PONfrt	.

Esdreçanz	VERppa	esdresser
esdreceras	VERcjg	esdresser
tun	DETpos	ton
arc	NOMcom	arc
,	PONfbl	,
les	DETdef	le
seremenz	NOMcom	serment
as	PRE.DETdef	à.le
lignedes	NOMcom	lignée
lesquels	PROrel	lequel
tu	PROper	tu
parlas	VERcjg	parler
.	PONfrt	.

Les	DETdef	le
fluez	NOMcom	flot
de	PRE	de
terre	NOMcom	terre
tu	PROper	tu
descireras	VERcjg	déchirer
;	PONfbl	;
virent	VERcjg	voir
e	CONcoo	et
dolurent	VERcjg	doulourer
li	DETdef	le
mont	NOMcom	monde
;	PONfbl	;
li	DETdef	le
gurz	NOMcom	gord
des	PRE.DETdef	de.le
ewes	NOMcom	eau
trespassad	VERcjg	trépasser
.	PONfrt	.

Dunad	VERcjg	donner
li	DETdef	le
abysme	NOMcom	abisme
sa	DETpos	son
voiz	NOMcom	voix
,	PONfbl	,
altece	NOMcom	autece
ses	DETpos	son
mains	NOMcom	main
levad	VERcjg	lever
.	PONfrt	.

Li	DETdef	le
soleilz	NOMcom	soleil
e	CONcoo	et
la	DETdef	le
lune	NOMcom	lune
esturent	VERcjg	ester
en	PRE	en
lur	DETpos	leur
habitacle	NOMcom	habitacle
,	PONfbl	,
en	PRE	en
la	DETdef	le
lumiere	NOMcom	lumière
de	PRE	de
tes	DETpos	ton
sajettes	NOMcom	sajete
irunt	VERcjg	aller
,	PONfbl	,
en	PRE	en
la	DETdef	le
splendur	NOMcom	splendeur
de	PRE	de
la	DETdef	le
tue	ADJpos	ton
fuildrante	VERppa	foillur
hanste	NOMcom	hanste
.	PONfrt	.

En	PRE	en
fremissement	NOMcom	fremissement
decalcheras	VERcjg	déchausser
la	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
en	PRE	en
fuirur	NOMcom	fureur
esbaïras	VERcjg	esbäir
les	DETdef	le
genz	NOMcom	gent
.	PONfrt	.

Eissuz	VERppe	issir
ies	VERcjg	être
à	PRE	à
la	DETdef	le
salud	NOMcom	salut
de	PRE	de
tun	DETpos	ton
pople	NOMcom	peuple
,	PONfbl	,
en	PRE	en
salud	NOMcom	salut
ot	PRE	o
tun	DETpos	ton
Crist	NOMcom	crist
.	PONfrt	.

Tu	PROper	tu
feris	VERcjg	ferir
le	DETdef	le
chief	NOMcom	chief
de	PRE	de
la	DETdef	le
maisun	NOMcom	maison
de	PRE	de
felun	NOMcom	félon
,	PONfbl	,
denudas	VERcjg	denuire
le	PROper	il
fundament	NOMcom	fondament
desque	PRE	desque
al	PRE.DETdef	à.le
col	NOMcom	col
.	PONfrt	.

Tu	PROper	tu
maldisis	VERcjg	maudire
as	PRE.DETdef	à.le
sceptres	NOMcom	sceptre
de	PRE	de
lui	PROper	il
,	PONfbl	,
les	DETdef	le
chiés	NOMcom	chief
de	PRE	de
ses	DETpos	son
cumbatedurs	NOMcom	combatteur
,	PONfbl	,
as	PRE.DETdef	à.le
venanz	VERppa	venir
sicume	CONsub	sicomme
esturbeillun	NOMcom	estourbillon
à	PRE	à
deperdre	VERinf	deperdre
mei	PROper	moi
.	PONfrt	.

L'	DETdef	le
esjoïssement	NOMcom	éjouissement
d'	PRE	de
els	PROper	eux
,	PONfbl	,
sicume	CONsub	sicomme
de	PRE	de
celui	PROdem	cel
chi	PROrel	qui
devore	VERcjg	dévorer
le	DETdef	le
povre	ADJqua	povre
en	PRE	en
repostaille	NOMcom	repostaille
.	PONfrt	.

Veie	NOMcom	voie
fesis	VERcjg	faire
en	PRE	en
la	DETdef	le
mer	NOMcom	mer
à	PRE	à
tes	DETpos	ton
cavals	NOMcom	chaval
,	PONfbl	,
en	PRE	en
palud	NOMcom	palud
de	PRE	de
multes	DETind	moult
ewes	NOMcom	eau
.	PONfrt	.

Je	PROper	je
oï	VERcjg	öir
e	CONcoo	et
conturbez	VERppe	contourber
est	VERcjg	estre
li	DETdef	le
miens	ADJpos	mon
ventre	NOMcom	ventre
;	PONfbl	;
de	PRE	de
voiz	NOMcom	voix
tremblerent	VERcjg	trembler
mes	DETpos	mon
levres	NOMcom	levre
.	PONfrt	.

Entred	VERcjg	entrer
purreture	NOMcom	purreture
ès	PRE.DETdef	en.le
miens	ADJpos	mon
os	NOMcom	os
,	PONfbl	,
e	CONcoo	et
desuz	PRE	dessous
mei	PROper	moi
esbuillissed	VERcjg	esbouillir
.	PONfrt	.

Pur	PRE	pour
ce	PROdem	ce
que	CONsub	que
je	PROper	je
me	PROper	je
repose	VERcjg	reposer
el	PRE.DETdef	en
jur	NOMcom	jour
de	PRE	de
tribulaciun	NOMcom	tribulacion
,	PONfbl	,
e	CONcoo	et
que	CONsub	que
je	PROper	je
munte	VERcjg	monter
al	PRE.DETdef	à.le
nostre	PROpos	nostre
aceint	VERppe	aceindre
pople	NOMcom	peuple
.	PONfrt	.

Le	DETdef	le
fier	NOMcom	fier
acertes	ADVgen	acertes
ne	ADVneg	ne
flurirad	VERcjg	flurir
,	PONfbl	,
e	CONcoo	et
ne	ADVneg	ne
sera	VERcjg	estre
germe	VERppe	germe
ès	PRE.DETdef	en.le
vignes	NOMcom	vigne
.	PONfrt	.

Mentirad	VERcjg	mentir
l'	DETdef	le
ovre	NOMcom	oeuvre
del	PRE.DETdef	de
olive	NOMcom	olive
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
camp	NOMcom	champ
ne	ADVneg	ne
aporterunt	VERcjg	aporter
viande	NOMcom	viande
.	PONfrt	.

Sera	VERcjg	estre
trenchie	VERppe	trancher
del	PRE.DETdef	de
berzil	NOMcom	bersil
beste	NOMcom	beste
,	PONfbl	,
e	CONcoo	et
ne	ADVneg	ne
serad	VERcjg	être
arment	NOMcom	arment
ès	PRE.DETdef	en.le
creces	NOMcom	crèche
.	PONfrt	.

Je	PROper	je
acertes	ADVgen	acertes
el	PRE.DETdef	en
Segnor	NOMcom	seigneur
esjorrai	VERcjg	esjöir
,	PONfbl	,
e	CONcoo	et
m'	PROper	je
esledecerai	VERcjg	eslider
en	PRE	en
Deu	NOMpro	Dieu
le	DETdef	le
mien	ADJpos	mon
salvedur	NOMcom	sauveur
.	PONfrt	.

Deus	NOMpro	Dieu
li	DETdef	le
Sire	NOMcom	seignor
la	DETdef	le
meie	ADJpos	mien
fortece	NOMcom	fortece
,	PONfbl	,
e	CONcoo	et
poserad	VERcjg	poser
mes	DETpos	mon
piez	NOMcom	pié
sicume	CONsub	sicomme
de	PRE	de
cers	NOMcom	cerf
.	PONfrt	.

E	CONcoo	et
sur	PRE	sur
les	DETdef	le
meies	ADJpos	mien
halteces	NOMcom	hautesse
demerra	VERcjg	demerer
mei	PROper	moi
li	PROper	il
venquere	VERinf	vaincre
en	PRE	en
salmes	NOMcom	saume
cantant	VERppa	chanter
.	PONfrt	.

Oez	VERcjg	öir
,	PONfbl	,
ciels	NOMcom	ciel
,	PONfbl	,
quels	DETrel	quel
choses	NOMcom	chose
je	PROper	je
parol	VERcjg	parler
;	PONfbl	;
oied	VERcjg	ouïr
la	DETdef	le
terre	NOMcom	terre
les	DETdef	le
paroles	NOMcom	parole
de	PRE	de
la	DETdef	le
meie	ADJpos	mien
buche	NOMcom	bouche
.	PONfrt	.

Creissed	VERcjg	croisser
en	PRE	en
pluvie	NOMcom	pleuvie
la	DETdef	le
meie	ADJpos	mien
doctrine	NOMcom	doctrine
,	PONfbl	,
decurge	VERcjg	décuorir
sicume	CONsub	sicomme
rosede	NOMcom	rosée
le	DETdef	le
mien	ADJpos	mon
parlement	NOMcom	parlement
.	PONfrt	.

Enssement	ADVgen	ensement
cume	CONsub	comme
pluvie	NOMcom	pleuvie
sur	PRE	sur
herbe	NOMcom	erbe
,	PONfbl	,
e	CONcoo	et
sicume	CONsub	sicomme
gutes	NOMcom	goutte
sur	PRE	sur
herbes	NOMcom	herbe
;	PONfbl	;
kar	CONcoo	car
le	DETdef	le
num	NOMcom	nom
del	PRE.DETdef	de
Segnor	NOMcom	seigneur
je	PROper	je
apelerai	VERcjg	apeler
.	PONfrt	.

Dunez	VERcjg	donner
grandece	NOMcom	grandesse
à	PRE	à
nostre	DETpos	notre
Deu	NOMcom	dieu
;	PONfbl	;
les	DETdef	le
ovres	NOMcom	oeuvre
Deu	NOMpro	Dieu
sunt	VERcjg	être
parfaites	VERppe	parfaire
,	PONfbl	,
e	CONcoo	et
tutes	DETind	tous
les	DETdef	le
veies	NOMcom	voie
de	PRE	de
lui	PROper	il
jugemenz	NOMcom	jugement
.	PONfrt	.

Deus	NOMpro	Dieu
est	VERcjg	estre
fedeilz	ADJqua	féel
e	CONcoo	et
sanz	PRE	sans
tute	DETind	tout
felunie	NOMcom	félonie
,	PONfbl	,
li	DETdef	le
justes	ADJqua	juste
e	CONcoo	et
li	DETdef	le
dreiturers	ADJqua	droiturier
.	PONfrt	.

Peccherent	VERcjg	pechier
à	PRE	à
lui	PROper	il
,	PONfbl	,
e	CONcoo	et
neient	ADVgen	néant
li	DETdef	le
fil	NOMcom	fil
de	PRE	de
lui	PROper	il
en	PRE	en
ordeures	NOMcom	ordure
.	PONfrt	.

Generaciuns	NOMcom	génération
felunesse	ADJqua	félonesse
e	CONcoo	et
perverse	ADJqua	pervers
,	PONfbl	,
renztu	VERppe	renter
dunc	ADVgen	donc
icez	DETdem	icest
choses	NOMcom	chose
al	PRE.DETdef	à.le
Segnor	NOMcom	seigneur
,	PONfbl	,
fol	ADJqua	fol
pople	NOMcom	peuple
e	CONcoo	et
nunsavanz	VERppa	nonsavoir
?	PONfrt	?

Dum	ADVint	donme
n'	ADVneg	ne
est	VERcjg	estre
icilmedesme	NOMcom	iciléme
tis	DETpos	ton
pere	NOMcom	père
,	PONfbl	,
chi	PROint	qui
pursist	VERcjg	pourseoir
tei	PROper	toi
,	PONfbl	,
e	CONcoo	et
fist	VERcjg	faire
e	CONcoo	et
criad	VERcjg	crier
tei	PROper	toi
?	PONfrt	?

Remembre	VERcjg	remembrer
des	PRE.DETdef	de.le
jurz	NOMcom	jour
anciens	ADJqua	ancien
,	PONfbl	,
purpense	VERcjg	pourpenser
les	DETdef	le
sengles	ADJqua	sangle
generaciuns	NOMcom	génération
.	PONfrt	.

Demande	VERcjg	demander
tun	DETpos	ton
pere	NOMcom	père
,	PONfbl	,
e	CONcoo	et
il	PROper	il
annuncerad	VERcjg	annoncer
à	PRE	à
tei	PROper	toi
;	PONfbl	;
les	DETdef	le
tuens	ADJpos	ton
majurs	NOMcom	maijeur
,	PONfbl	,
e	CONcoo	et
dirunt	VERcjg	dire
à	PRE	à
tei	PROper	toi
.	PONfrt	.

Quant	CONsub	quand
departeit	VERcjg	départir
li	DETdef	le
Altisme	ADJqua	hautisme
les	DETdef	le
genz	NOMcom	gent
;	PONfbl	;
quant	CONsub	cant
il	PROper	il
dessevrad	VERcjg	désevrer
les	DETdef	le
filz	NOMcom	fil
Adam	NOMpro	Adam
,	PONfbl	,
Establit	VERcjg	établir
les	DETdef	le
termes	NOMcom	terme
des	PRE.DETdef	de.le
poples	NOMcom	peuple
,	PONfbl	,
juste	PRE	jouxte
le	DETdef	le
numbre	NOMcom	nombre
des	PRE.DETdef	de.le
filz	NOMcom	fil
Israel	NOMpro	Israël
.	PONfrt	.

La	DETdef	le
partie	NOMcom	partie
acertes	ADVgen	acertes
del	PRE.DETdef	de
Segnur	NOMcom	seigneur
li	DETdef	le
suens	ADJpos	son
poples	NOMcom	peuple
;	PONfbl	;
Jacob	NOMpro	Jacob
li	DETdef	le
funels	NOMcom	funel
de	PRE	de
la	DETdef	le
sue	ADJpos	sien
heredited	NOMcom	heredité
.	PONfrt	.

Il	PROper	il
truvad	VERcjg	trouver
lui	PROper	il
en	PRE	en
terre	NOMcom	terre
desertede	VERppe	déserter
,	PONfbl	,
en	PRE	en
liu	NOMcom	lieu
de	PRE	de
hisdur	NOMcom	hideur
,	PONfbl	,
e	CONcoo	et
guaste	ADJqua	gast
soltiveted	NOMcom	soltiveté
;	PONfbl	;
Envirun	ADVgen	environ
menad	VERcjg	mener
lui	PROper	il
,	PONfbl	,
e	CONcoo	et
ensegnad	VERcjg	enseigner
,	PONfbl	,
e	CONcoo	et
guarda	VERcjg	garder
sicume	CONsub	sicomme
la	DETdef	le
purnele	NOMcom	pournelle
de	PRE	de
sun	DETpos	son
oil	NOMcom	oeil
.	PONfrt	.

Sicume	CONsub	sicomme
li	DETdef	le
aigles	NOMcom	aigle
purvocanz	VERppa	pourvoir
à	PRE	à
voler	VERinf	voler
ses	DETpos	son
pulcins	NOMcom	poucin
,	PONfbl	,
e	CONcoo	et
sur	PRE	sur
els	PROper	eux
volitanz	VERppa	voloir
,	PONfbl	,
Espandit	VERcjg	épandre
ses	DETpos	son
eles	NOMcom	aile
,	PONfbl	,
e	CONcoo	et
prist	VERcjg	prendre
els	PROper	eux
,	PONfbl	,
e	CONcoo	et
portad	VERcjg	porter
en	PRE	en
ses	DETpos	son
escables	NOMcom	eschable
.	PONfrt	.

Li	DETdef	le
Sire	NOMcom	seignor
sols	ADJqua	seul
fud	VERcjg	être
duitre	NOMcom	ducteur
de	PRE	de
lui	PROper	il
,	PONfbl	,
e	CONcoo	et
ne	ADVneg	ne
esteit	VERcjg	être
ot	PRE	o
lui	PROper	il
deus	NOMcom	dieu
estrange	ADJqua	estrange
.	PONfrt	.

Establit	VERcjg	établir
lui	PROper	il
sur	PRE	sur
halte	ADJqua	haut
terre	NOMcom	terre
,	PONfbl	,
que	CONsub	que
il	PROper	il
manjast	VERcjg	manger
les	DETdef	le
fruiz	NOMcom	fruit
des	PRE.DETdef	de.le
cams	NOMcom	champ
;	PONfbl	;
Que	CONsub	que
il	PROper	il
suçast	VERcjg	sucier
miel	NOMcom	miel
de	PRE	de
pierre	NOMcom	piere
,	PONfbl	,
e	CONcoo	et
olie	NOMcom	olie
de	PRE	de
mult	ADVgen	moult
dure	ADJqua	dur
roche	NOMcom	roche
;	PONfbl	;
Bure	NOMcom	beurre
de	PRE	de
arment	NOMcom	arment
e	CONcoo	et
lait	NOMcom	lait
de	PRE	de
oeilles	NOMcom	ouaille
,	PONfbl	,
ot	VERcjg	avoir
la	DETdef	le
craisse	NOMcom	craisse
d'	PRE	de
aignels	NOMcom	agnel
e	CONcoo	et
des	PRE.DETdef	de.le
multuns	NOMcom	mouton
as	PRE.DETdef	à.le
filz	NOMcom	fil
Basan	NOMpro	Basan
;	PONfbl	;
E	CONcoo	et
les	DETdef	le
bucs	NOMcom	bu
ot	VERcjg	avoir
