Cy	ADVgen	ci
,	PONfbl	,
faitez	VERcjg	faire
empler	NOMcom	empler
le	DETdef	le
hanap	NOMcom	hanap
.	PONfrt	.

Et	CONcoo	et
portez	VERcjg	porter
nous	PROper	nous
des	PRE.DETdef	de.le
tasses	NOMcom	tasse
et	CONcoo	et
goblés	NOMcom	goblé
pour	PRE	pour
le	DETdef	le
vin	NOMcom	vin
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
nous	PROper	nous
souper	VERinf	soper
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
venir	VERinf	venir
de	PRE	de
la	DETdef	le
viande	NOMcom	viande
.	PONfrt	.

Or	ADVgen	or
,	PONfbl	,
mes	DETpos	mon
seigneurs	NOMcom	seigneur
,	PONfbl	,
faitez	VERcjg	faire
bonne	ADJqua	bon
chere	NOMcom	chère
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
nous	PROper	nous
venir	VERinf	venir
du	PRE.DETdef	de.le
fourmage	NOMcom	formage
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
ostre	VERinf	ostrer
la	DETdef	le
nappe	NOMcom	nape
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
venez	VERcjg	venir
conpter	VERinf	conter
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
combien	ADVint	combien
est	VERcjg	estre
venu	VERppe	venir
ciens	ADVgen	cien
?	PONfrt	?

Sir	NOMcom	sir
,	PONfbl	,
de	PRE	de
certein	ADJqua	certain
taunt	ADVgen	tant
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
prennez	VERcjg	prendre
ce	PROdem	ce
que	PROrel	que
raison	NOMcom	raison
est	VERcjg	estre
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
est	VERcjg	estre
il	PROper	il
pour	PRE	pour
tout	ADVgen	tout
paié	VERppe	paiier
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
sont	VERcjg	estre
nos	PROper	nos
lis	DETdef	le
fais	VERppe	faire
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
oil	ADVgen	oui
.	PONfrt	.

Or	ADVgen	or
alons	VERcjg	aler
dormir	VERinf	dormir
donques	ADVgen	donc
.	PONfrt	.

Dieu	NOMpro	Dieu
soit	VERcjg	estre
ciens	ADVgen	cien
.	PONfrt	.

Vous	PROper	vous
soiez	VERcjg	estre
bien	ADVgen	bien
venu	VERppe	venir
.	PONfrt	.

Que	PROint	que
demandez	VERcjg	demander
vous	PROper	vous
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
pourrons	VERcjg	pouvoir
nous	PROper	nous
estre	VERinf	estre
logez	VERppe	loger
ciens	ADVgen	cien
?	PONfrt	?

Oy	ADVgen	hui
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
avrez	VERcjg	avoir
icy	ADVgen	ici
bon	ADJqua	bon
hostel	NOMcom	hôtel
et	CONcoo	et
toutes	DETind	tous
choses	NOMcom	chose
que	PROrel	que
a	PRE	a
vous	PROper	vous
partiennent	VERcjg	partenir
.	PONfrt	.

Ditez	VERcjg	dire
,	PONfbl	,
combien	ADVint	combien
des	PRE.DETdef	de.le
chevalx	NOMcom	cheval
avez	VERcjg	avoir
vous	PROper	vous
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
avons	VERcjg	avoir
six	DETcar	six
chevalx	NOMcom	cheval
.	PONfrt	.

Bien	ADVgen	bien
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
serrez	VERcjg	être
bien	ADVgen	bien
eisez	VERppe	aiser
.	PONfrt	.

Or	ADVgen	or
moustrez	VERcjg	montrer
nous	PROper	nous
nostre	DETpos	notre
chambre	NOMcom	chambre
.	PONfrt	.

Valton	NOMcom	vauton
”	PONpdr	”
“	PONpga	“
ou	CONcoo	o
:	PONfbl	:
garson	NOMcom	garson
,	PONfbl	,
va	VERcjg	aler
ovesque	PRE	avec
eulx	PROper	eux
.	PONfrt	.

Or	ADVgen	or
,	PONfbl	,
coment	ADVint	comment
vous	PROper	vous
plaist	VERcjg	plaire
il	PROper	il
,	PONfbl	,
sires	NOMcom	seignor
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
sumez	VERcjg	sommer
bien	ADVgen	bien
paiez	VERppe	paiier
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
ne	ADVneg	ne
fauldrez	VERcjg	fauller
rien	PROind	rien
.	PONfrt	.

Moustrez	VERcjg	montrer
nous	PROper	nous
donques	ADVgen	donc
de	PRE	de
vostre	DETpos	vostre
servoise	NOMcom	servoise
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
coment	ADVint	comment
vendez	VERcjg	vendre
vous	PROper	vous
de	PRE	de
ceste	PROdem	cest
icy	ADVgen	ici
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
le	DETdef	le
galon	NOMcom	galon
pour	PRE	pour
trois	DETcar	trois
mailles	NOMcom	maille
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
huchez	VERcjg	hucher
le	DETdef	le
clerc	NOMcom	clerc
de	PRE	de
ciens	ADVgen	cien
.	PONfrt	.

Me	PROper	je
veez	VERcjg	vëoir
cy	ADVgen	ci
,	PONfbl	,
sire	NOMcom	seignor
.	PONfrt	.

Es	VERcjg	estre
tu	PROper	tu
clerc	NOMcom	clerc
de	PRE	de
ciens	ADVgen	cien
,	PONfbl	,
mon	DETpos	mon
amy	NOMcom	ami
?	PONfrt	?

Voire	ADVgen	voir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
mes	ADVgen	mais
que	CONsub	que
il	PROimp	il
vous	PROper	vous
plais	VERcjg	plaire
.	PONfrt	.

Sa	ADVgen	sa
,	PONfbl	,
conpter	VERinf	conter
,	PONfbl	,
mon	DETpos	mon
amy	NOMcom	ami
,	PONfbl	,
et	CONcoo	et
oste	VERcjg	oster
decy	ADVgen	deci
.	PONfrt	.

Combien	ADVint	combien
est	VERcjg	estre
venu	VERppe	venir
ciens	ADVgen	cien
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
il	PROimp	il
y	PROadv	y
a	VERcjg	avoir
en	PRE	en
meilleur	ADJqua	meilleur
quatre	DETcar	quatre
deniers	NOMcom	denier
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
vin	DETcar	vingt
uuyt	DETcar	huit
deniers	NOMcom	denier
,	PONfbl	,
que	PROrel	que
sont	VERcjg	estre
dousze	PROcar	douze
,	PONfbl	,
et	CONcoo	et
en	PRE	en
cuissin	NOMcom	coissin
sesze	DETcar	seize
deniers	NOMcom	denier
,	PONfbl	,
que	PROrel	que
sont	VERcjg	estre
deux	DETcar	deux
soulds	NOMcom	soud
et	CONcoo	et
quatre	DETcar	quatre
deniers	NOMcom	denier
,	PONfbl	,
et	CONcoo	et
en	PRE	en
fruit	NOMcom	fruit
quatre	DETcar	quatre
deniers	NOMcom	denier
,	PONfbl	,
que	PROrel	que
sont	VERcjg	estre
deux	DETcar	deux
soulds	NOMcom	soud
et	CONcoo	et
uuyt	DETcar	huit
deniers	NOMcom	denier
,	PONfbl	,
et	CONcoo	et
en	PRE	en
fourmage	NOMcom	formage
deux	DETcar	deux
deniers	NOMcom	denier
,	PONfbl	,
et	CONcoo	et
en	PRE	en
belle	ADJqua	beau
chere	NOMcom	chère
quatre	DETcar	quatre
deniers	NOMcom	denier
,	PONfbl	,
que	PROrel	que
sont	VERcjg	estre
trois	DETcar	trois
soulds	NOMcom	soud
et	CONcoo	et
deux	DETcar	deux
deniers	NOMcom	denier
.	PONfrt	.

Et	CONcoo	et
combien	ADVint	combien
a	VERcjg	avoir
il	PROper	il
en	PRE	en
foigne	NOMcom	foigne
et	CONcoo	et
en	PRE	en
avoine	NOMcom	aveine
?	PONfrt	?

Et	CONcoo	et
que	PROint	que
avras	VERcjg	avoir
pour	PRE	pour
les	DETdef	le
litz	NOMcom	lit
et	CONcoo	et
pour	PRE	pour
la	DETdef	le
littiere	NOMcom	littere
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
rien	PROind	rien
pour	PRE	pour
les	DETdef	le
litz	NOMcom	lit
,	PONfbl	,
mais	CONcoo	mais
pour	PRE	pour
la	DETdef	le
litiere	NOMcom	litiere
quatre	DETcar	quatre
deniers	NOMcom	denier
,	PONfbl	,
que	PROrel	que
sont	VERcjg	estre
trois	DETcar	trois
soulds	NOMcom	soud
et	CONcoo	et
six	DETcar	six
deniers	NOMcom	denier
.	PONfrt	.

Or	ADVgen	or
clerc	NOMcom	clerc
,	PONfbl	,
pren	VERcjg	prendre
ce	PROdem	ce
que	PROrel	que
raison	NOMcom	raison
est	VERcjg	estre
.	PONfrt	.

Or	ADVgen	or
il	PROper	il
est	VERcjg	estre
tout	ADVgen	tout
quite	ADJqua	quite
maintenant	ADVgen	maintenant
?	PONfrt	?

Voir	ADVgen	voir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
come	CONsub	come
j'	PROper	je
enten	VERcjg	entendre
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
sont	VERcjg	estre
noz	DETpos	notre
litz	NOMcom	lit
faitz	VERppe	faire
?	PONfrt	?

Oy	ADVgen	hui
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
ils	PROper	il
sont	VERcjg	estre
dessus	ADVgen	dessus
entour	PRE	entour
eulx	PROper	eux
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
veez	VERcjg	vëoir
que	CONsub	que
nous	PROper	nous
aions	VERcjg	avoir
bons	ADJqua	bon
lincialz	NOMcom	linceau
et	CONcoo	et
assés	ADVgen	assez
des	PRE.DETdef	de.le
draps	NOMcom	drap
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
noz	DETpos	notre
chevalx	NOMcom	cheval
soient	VERcjg	estre
bien	ADVgen	bien
eisez	VERppe	aiser
.	PONfrt	.

Cleir	NOMpro	Clair
,	PONfbl	,
donnez	VERcjg	donner
nous	PROper	nous
a	PRE	a
boire	VERinf	boire
.	PONfrt	.

Or	ADVgen	or
alons	VERcjg	aler
nous	PROper	nous
couchier	VERinf	couchier
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
nuyt	NOMcom	nuit
et	CONcoo	et
bon	ADJqua	bon
repose	VERcjg	reposer
et	CONcoo	et
bel	ADJqua	bel
lit	NOMcom	lit
et	CONcoo	et
couchiez	VERppe	couchier
dehors	ADVgen	defors
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
le	DETdef	le
bien	ADVgen	bien
venu	VERppe	venir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
nuyt	NOMcom	nuit
.	PONfrt	.

Bonne	ADJqua	bon
nuyt	NOMcom	nuit
vous	PROper	vous
doint	VERcjg	doner
Deux	PROcar	deux
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
bien	ADVgen	bien
encontré	VERppe	encontrer
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
coment	ADVint	comment
le	PROper	il
faitez	VERcjg	faire
vous	PROper	vous
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
quelles	DETint	quel
nouvelles	NOMcom	nouvelle
avez	VERcjg	avoir
vous	PROper	vous
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
nous	PROper	nous
ne	ADVneg	ne
ouysmez	VERcjg	ouïr
nulles	PROind	nul
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
quant	CONsub	cant
fustez	VERcjg	estre
a	PRE	a
le	DETdef	le
hostel	NOMcom	hôtel
et	CONcoo	et
coment	ADVint	comment
le	PROper	il
font	VERcjg	faire
ils	PROper	il
en	PRE	en
voz	DETpos	vostre
partiez	NOMcom	partié
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
soit	VERcjg	estre
oveque	PRE	avec
vous	PROper	vous
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
le	DETdef	le
bien	ADVgen	bien
venu	VERppe	venir
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
ou	PROint	où
est	VERcjg	estre
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
ciens	ADVgen	cien
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
il	PROper	il
est	VERcjg	estre
alé	VERppe	aler
hors	ADVgen	hors
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
vendra	VERcjg	venir
tantost	ADVgen	tantôt
,	PONfbl	,
se	PROdem	ce
croy	VERcjg	croire
je	PROper	je
.	PONfrt	.

Ditez	VERcjg	dire
moy	PROper	moi
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vostre	DETpos	vostre
bousoigne	NOMcom	bousoigne
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
vouldroye	VERcjg	vouloir
parler	VERinf	parler
a	PRE	a
luy	PROper	lui
.	PONfrt	.

Vrayement	ADVgen	vraiment
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
y	PROadv	y
est	VERcjg	estre
pas	ADVneg	pas
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
vendra	VERcjg	venir
il	PROper	il
point	ADVgen	point
tost	ADVgen	tost
?	PONfrt	?

Par	PRE	par
ma	DETpos	mon
alme	NOMcom	âme
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
ditez	VERcjg	dire
moy	PROper	moi
vostre	DETpos	vostre
message	NOMcom	message
.	PONfrt	.

Nemy	ADVneg	nemi
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
le	PROper	il
luy	PROper	lui
vouldroie	VERcjg	vouloir
dire	VERinf	dire
moy	PROper	moi
mesmes	ADJind	même
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
beverez	VERcjg	boivre
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
vous	PROper	vous
plaist	VERcjg	plaire
.	PONfrt	.

Nemy	ADVneg	nemi
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
quant	CONsub	cant
a	PRE	a
present	NOMcom	présent
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
direy	VERcjg	dire
vostre	DETpos	vostre
messaige	NOMcom	message
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
le	PROper	il
vous	PROper	vous
rende	VERcjg	rendre
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
ditez	VERcjg	dire
moy	PROper	moi
vostre	DETpos	vostre
nom	NOMcom	nom
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
appellé	VERppe	appeler
R.	NOMpro	Rin
Et	CONcoo	et
que	PROint	que
est	VERcjg	estre
vostre	DETpos	vostre
surnom	NOMcom	sornom
?	PONfrt	?

H.	INJ	hui
Sire	NOMcom	seignor
,	PONfbl	,
en	PRE	en
bonne	ADJqua	bon
heure	NOMcom	heure
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
vous	PROper	vous
pri	VERcjg	priier
a	PRE	a
dire	VERinf	dire
mon	DETpos	mon
bousoigne	NOMcom	bousoigne
a	PRE	a
vostre	DETpos	vostre
maistre	NOMcom	maître
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
le	PROper	il
ferrey	VERcjg	ferrer
voulentiers	ADVgen	volontiers
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
vous	PROper	vous
ait	VERcjg	avoir
en	PRE	en
sa	DETpos	son
garde	NOMcom	garde
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bon	ADJqua	bon
jour	NOMcom	jour
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
bon	ADJqua	bon
jour	NOMcom	jour
aiez	VERcjg	avoir
vous	PROper	vous
et	CONcoo	et
bonne	ADJqua	bon
vie	NOMcom	vie
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
bon	ADJqua	bon
matin	NOMcom	matin
vous	PROper	vous
doint	VERcjg	doner
Dieux	NOMpro	Dieu
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
bon	ADJqua	bon
matin	NOMcom	matin
puissez	VERcjg	pouvoir
vous	PROper	vous
avoir	VERinf	avoir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
vous	PROper	vous
garde	VERcjg	garder
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
aventure	NOMcom	aventure
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
le	DETdef	le
bien	ADVgen	bien
venu	VERppe	venir
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
coment	ADVint	comment
le	PROper	il
faitez	VERcjg	faire
vous	PROper	vous
?	PONfrt	?

Bien	ADVgen	bien
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
loué	VERppe	louer
soit	VERcjg	estre
Dieu	NOMpro	Dieu
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
avez	VERcjg	avoir
vous	PROper	vous
bonne	ADJqua	bon
santé	NOMcom	santé
?	PONfrt	?

Oy	ADVgen	hui
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
la	DETdef	le
vostre	ADJpos	vostre
mercie	NOMcom	mercie
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
il	PROimp	il
ne	ADVneg	ne
a	VERcjg	avoir
de	PRE	de
quoy	PROrel	quoi
,	PONfbl	,
mais	CONcoo	mais
longuement	ADVgen	longuement
ainsi	ADVgen	ainsi
vous	PROper	vous
tiegne	VERcjg	tenir
Dieux	NOMpro	Dieu
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
quelles	DETint	quel
nouvelles	NOMcom	nouvelle
avez	VERcjg	avoir
vous	PROper	vous
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
mervailleuses	ADJqua	mervaillos
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
ou	CONcoo	o
est	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
la	DETdef	le
roigne	NOMcom	roigne
maintenant	ADVgen	maintenant
?	PONfrt	?

Par	PRE	par
Dieu	NOMpro	Dieu
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
le	PROper	il
sçache	VERcjg	sachier
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
ou	CONcoo	o
tiendront	VERcjg	tenir
ils	PROper	il
leur	DETpos	leur
Nouel	NOMpro	Nouel
?	PONfrt	?

Vraiement	ADVgen	vraiment
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
alme	NOMcom	âme
nee	VERppe	naistre
ne	ADVneg	ne
sçait	VERcjg	savoir
encore	ADVgen	encore
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
quant	ADVint	cant
venistez	VERcjg	venir
de	PRE	de
le	DETdef	le
hostel	NOMcom	hôtel
?	PONfrt	?

Et	CONcoo	et
coment	ADVint	comment
font	VERcjg	faire
toutz	DETind	tout
voz	DETpos	vostre
amys	NOMcom	ami
et	CONcoo	et
amyes	NOMcom	ami
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
ils	PROper	il
sont	VERcjg	estre
en	PRE	en
bonne	ADJqua	bon
santee	NOMcom	sentee
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
quel	DETint	quel
marché	NOMcom	marché
a	VERcjg	avoir
il	PROimp	il
de	PRE	de
blé	NOMcom	blé
la	ADVgen	là
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
fourment	NOMcom	fourment
a	PRE	a
uuyt	DETcar	huit
soulds	NOMcom	soud
le	DETdef	le
quartier	NOMcom	quartier
.	PONfrt	.

Et	CONcoo	et
orge	NOMcom	orge
le	DETdef	le
meilleur	ADJqua	meilleur
a	PRE	a
quatre	DETcar	quatre
soulds	NOMcom	soud
le	DETdef	le
quartier	NOMcom	quartier
et	CONcoo	et
trois	DETcar	trois
deniers	NOMcom	denier
,	PONfbl	,
et	CONcoo	et
segle	NOMcom	segle
vault	VERcjg	valoir
atant	ADVgen	atant
et	CONcoo	et
feves	NOMcom	fève
aussi	ADVgen	aussi
.	PONfrt	.

Benoit	NOMpro	Benoît
soit	VERcjg	estre
Dieu	NOMpro	Dieu
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
bon	ADJqua	bon
marché	NOMcom	marché
.	PONfrt	.

Et	CONcoo	et
pois	NOMcom	pois
et	CONcoo	et
avoine	NOMcom	aveine
vaulent	VERcjg	valoir
atant	ADVgen	atant
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
combien	ADVint	combien
longuement	ADVgen	longuement
demourerez	VERcjg	demeurer
vous	PROper	vous
yci	ADVgen	ici
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
jusques	PRE	jusque
je	PROper	je
ay	VERcjg	avoir
eschivé	VERppe	eschiver
mes	DETpos	mon
bousoignes	NOMcom	bosogne
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
quant	ADVint	cant
irez	VERcjg	aller
vous	PROper	vous
a	PRE	a
l'	DETdef	le
ostel	NOMcom	ostel
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
vous	PROper	vous
empri	VERcjg	emprendre
,	PONfbl	,
faitez	VERcjg	faire
mon	DETpos	mon
messaige	NOMcom	message
.	PONfrt	.

Si	ADVgen	si
ferrey	VERcjg	ferrer
je	PROper	je
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
vrayement	ADVgen	vraiment
.	PONfrt	.

Ditez	VERcjg	dire
le	PROper	il
moy	PROper	moi
.	PONfrt	.

Je	PROper	je
vous	PROper	vous
empri	VERcjg	emprendre
,	PONfbl	,
saluez	VERcjg	saluer
moy	PROper	moi
toutz	DETind	tout
mes	DETpos	mon
amys	NOMcom	ami
et	CONcoo	et
toutes	DETind	tous
mes	DETpos	mon
amyes	NOMcom	ami
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
voulez	VERcjg	vouloir
vous	PROper	vous
rien	PROind	rien
que	PROrel	que
je	PROper	je
puisse	VERcjg	pöoir
faire	VERinf	faire
?	PONfrt	?

Oy	ADVgen	hui
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
ce	PROdem	ce
est	VERcjg	estre
grand	ADJqua	grand
euffre	NOMcom	offre
,	PONfbl	,
la	DETdef	le
vostre	ADJpos	vostre
mercy	NOMcom	merci
,	PONfbl	,
pour	PRE	pour
moy	PROper	moi
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
plaist	VERcjg	plaire
il	PROimp	il
a	PRE	a
boire	VERinf	boire
?	PONfrt	?

Nemy	ADVneg	nemi
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
il	PROper	il
serroit	VERcjg	sëoir
guasté	VERppe	gâter
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
le	PROper	il
vous	PROper	vous
en	PROadv	en
donerey	VERcjg	donner
volentiers	ADVgen	volentiers
et	CONcoo	et
de	PRE	de
bon	ADJqua	bon
cuer	NOMcom	cuer
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
le	PROper	il
sçay	VERcjg	savoir
bien	ADVgen	bien
,	PONfbl	,
Dieu	NOMpro	Dieu
le	PROper	il
vous	PROper	vous
rende	VERcjg	rendre
.	PONfrt	.

Oy	ADVgen	hui
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
par	PRE	par
ma	DETpos	mon
foy	NOMcom	foi
que	PROrel	que
mien	PROpos	mon
est	VERcjg	estre
,	PONfbl	,
vous	PROper	vous
trouverez	VERcjg	trouver
tout	ADVgen	tout
prest	ADJqua	prêt
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
grand	ADJqua	grand
mercy	NOMcom	merci
,	PONfbl	,
ce	PROdem	ce
est	VERcjg	estre
sanz	PRE	sans
ma	DETpos	mon
desert	NOMcom	désert
.	PONfrt	.

Nemy	ADVneg	nemi
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vraiement	ADVgen	vraiment
,	PONfbl	,
je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
trouvé	VERppe	trouver
droit	ADVgen	droit
naturel	ADJqua	naturel
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieux	NOMpro	Dieu
amende	VERcjg	amender
lé	DETdef	le
faultes	NOMcom	faute
.	PONfrt	.

Or	ADVgen	or
Dieu	NOMpro	Dieu
vous	PROper	vous
ait	VERcjg	avoir
en	PRE	en
sa	DETpos	son
garde	NOMcom	garde
.	PONfrt	.

Ditez	VERcjg	dire
,	PONfbl	,
a	PRE	a
combien	ADVint	combien
cest	PROdem	cist
cy	ADVgen	ci
?	PONfrt	?

Ditez	VERcjg	dire
,	PONfbl	,
coment	ADVint	comment
le	PROper	il
averey	VERcjg	avoir
je	PROper	je
?	PONfrt	?

Le	PROper	il
vuillez	VERcjg	vouloir
vous	PROper	vous
avoir	VERinf	avoir
?	PONfrt	?

Voire	ADVgen	voir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
ditez	VERcjg	dire
a	PRE	a
un	DETndf	un
mot	NOMcom	mot
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
me	PROper	je
donrez	VERcjg	doner
tant	ADVgen	tant
pour	PRE	pour
ce	PROdem	ce
.	PONfrt	.

Nemy	ADVneg	nemi
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
sauve	ADJqua	sauf
vostre	DETpos	vostre
grace	NOMcom	grâce
,	PONfbl	,
ce	PROdem	ce
est	VERcjg	estre
trop	ADVgen	trop
.	PONfrt	.

Et	CONcoo	et
que	PROint	que
me	PROper	je
donrez	VERcjg	doner
vous	PROper	vous
donques	ADVgen	donc
?	PONfrt	?

Ditez	VERcjg	dire
