entre	PRE	entre
l'	DETdef	le
amur	NOMcom	amour
.	PONfrt	.

Pur	PRE	pour
miriesce	NOMcom	miriece
la	PROper	il
frez	VERcjg	faire
tenir	VERinf	tenir
venue	VERppe	venir
pur	PRE	pour
ma	DETpos	mon
plaie	NOMcom	plaie
guarir	VERinf	guérir
.	PONfrt	.

Vus	PROper	vous
en	PROadv	en
merrez	VERcjg	mener
ma	DETpos	mon
bele	ADJqua	bel
nef	NOMcom	nef
e	CONcoo	et
porterez	VERcjg	porter
i	PROadv	i
duble	ADJqua	double
tref	NOMcom	tref
;	PONfbl	;
l'	DETdef	le
un	PROind	un
en	PROadv	en
ert	VERcjg	être
blanc	ADJqua	blanc
e	CONcoo	et
l'	DETdef	le
altre	PROind	autre
neir	ADJqua	noir
.	PONfrt	.

Se	CONsub	se
vus	PROper	vous
Ysolt	NOMpro	Iseut
poez	VERcjg	pöoir
aver	VERinf	avoir
,	PONfbl	,
qu'	CONsub	que
ele	PROper	il
venge	VERcjg	venger
ma	DETpos	mon
plaie	NOMcom	plaie
garir	VERinf	garir
,	PONfbl	,
del	PRE.DETdef	de
blanc	ADJqua	blanc
siglez	VERcjg	cingler
al	PRE.DETdef	à.le
revenir	VERinf	revenir
;	PONfbl	;
e	CONcoo	et
se	CONsub	se
vus	PROper	vous
Ysolt	NOMpro	Iseut
n'	ADVneg	ne
amenez	VERcjg	amener
,	PONfbl	,
del	PRE.DETdef	de
neir	ADJqua	noir
sigle	NOMcom	sigle
idunc	ADVgen	donc
siglez	VERcjg	cingler
.	PONfrt	.

Ne	ADVneg	ne
vus	PROper	vous
sai	VERcjg	savoir
,	PONfbl	,
amis	NOMcom	ami
,	PONfbl	,
plus	ADVgen	plus
que	CONsub	que
dire	VERinf	dire
,	PONfbl	,
Deu	NOMpro	Dieu
vus	PROper	vous
conduie	VERcjg	conduire
,	PONfbl	,
nostre	DETpos	notre
sire	NOMcom	seignor
,	PONfbl	,
e	CONcoo	et
sein	ADJqua	sain
e	CONcoo	et
salf	ADJqua	sauf
il	PROper	il
vus	PROper	vous
remaint	VERcjg	remanoir
.	PONfbl	.
”	PONpdr	”
Dunc	ADVgen	donc
suspire	VERcjg	soupirer
e	CONcoo	et
plure	VERcjg	pleurer
e	CONcoo	et
plaint	VERcjg	plaindre
,	PONfbl	,
e	CONcoo	et
Kaherdin	NOMpro	Kaherdin
plure	VERcjg	pleurer
ensement	ADVgen	ensement
;	PONfbl	;
baise	VERcjg	baisier
Tristran	NOMpro	Tristan
e	CONcoo	et
congé	NOMcom	congé
prent	VERcjg	prendre
,	PONfbl	,
vait	VERcjg	aller
s'	PROper	soi
en	PROadv	en
pur	PRE	pour
sun	DETpos	son
ere	NOMcom	ère
aprester	VERinf	aprester
.	PONfrt	.

Al	PRE.DETdef	à.le
primer	ADJord	premier
vent	NOMcom	vent
se	PROper	soi
met	VERcjg	metre
en	PRE	en
mer	NOMcom	mer
,	PONfbl	,
halent	ADJqua	halant
ancres	NOMcom	ancre
,	PONfbl	,
levent	VERcjg	laver
lur	DETpos	leur
tref	NOMcom	tref
,	PONfbl	,
siglent	VERcjg	cingler
amunt	ADVgen	amont
al	PRE.DETdef	à.le
vent	NOMcom	vent
suëf	ADJqua	souef
,	PONfbl	,
trenchent	VERcjg	trancher
les	DETdef	le
wages	NOMcom	gage
e	CONcoo	et
les	DETdef	le
undes	NOMcom	onde
,	PONfbl	,
les	DETdef	le
haltes	ADJqua	haut
mers	NOMcom	mer
e	CONcoo	et
les	DETdef	le
parfundes	ADJqua	parfond
;	PONfbl	;
meine	VERcjg	mener
bele	ADJqua	bel
bachelerie	NOMcom	bachelerie
,	PONfbl	,
de	PRE	de
seie	NOMcom	soié
porte	VERcjg	porter
draperie	NOMcom	drapire
a	PRE	a
ovre	NOMcom	oeuvre
d'	PRE	de
estranges	ADJqua	estrange
colurs	NOMcom	couleur
,	PONfbl	,
e	CONcoo	et
riche	ADJqua	riche
veissele	NOMcom	vaissele
de	PRE	de
Turs	NOMpro	Turs
,	PONfbl	,
vin	NOMcom	vin
de	PRE	de
Peito	NOMpro	Poitau
,	PONfbl	,
oisels	NOMcom	oiseau
d'	PRE	de
Espaine	NOMpro	Espagne
pur	PRE	pour
celer	VERinf	celer
e	CONcoo	et
covrir	VERinf	covrir
s'	PROper	soi
ovraingne	VERcjg	ovraignier
,	PONfbl	,
coment	ADVsub	comment
venir	VERinf	venir
pusse	VERcjg	pouvoir
a	PRE	a
Ysolt	NOMpro	Iseut
,	PONfbl	,
cele	PROdem	cel
dunt	PROrel	dont
Tristran	NOMpro	Tristan
tant	ADVgen	tant
se	PROper	soi
dolt	VERcjg	doloir
.	PONfrt	.

Trenche	VERcjg	tranchier
la	DETdef	le
mer	NOMcom	mer
ove	PRE	ove
sa	DETpos	son
nef	NOMcom	nef
,	PONfbl	,
vers	PRE	vers
Engleterre	NOMpro	Angleterre
curt	VERcjg	courir
a	PRE	a
tref	NOMcom	tref
.	PONfrt	.

Vint	DETcar	vingt
jurz	NOMcom	jour
,	PONfbl	,
vint	PROcar	vint
nuz	ADJqua	nu
i	PROadv	i
a	VERcjg	avoir
curu	VERppe	courir
einz	ADVgen	ainz
qu'	CONsub	que
il	PROper	il
seit	VERcjg	être
en	PRE	en
l'	DETdef	le
isle	NOMcom	île
venu	VERppe	venir
,	PONfbl	,
einz	ADVgen	ainz
qu'	CONsub	que
il	PROper	il
puise	VERcjg	pöoir
la	ADVgen	là
parvenir	VERinf	parvenir
u	CONcoo	ou
d'	PRE	de
Ysolt	NOMpro	Iseut
puise	VERcjg	pöoir
ren	PROind	ron
oïr	VERinf	öir
.	PONfrt	.

Ire	NOMcom	ire
de	PRE	de
femme	NOMcom	femme
est	VERcjg	estre
a	PRE	a
duter	VERinf	douter
,	PONfbl	,
mult	ADVgen	moult
s'	PROper	soi
en	PROadv	en
deit	VERcjg	devoir
chascuns	DETind	chascun
hum	NOMcom	homme
garder	VERinf	garder
,	PONfbl	,
car	CONcoo	car
la	ADVgen	là
u	PROrel	où
plus	ADVgen	plus
amé	VERppe	aimer
avra	VERcjg	avoir
,	PONfbl	,
iluc	ADVgen	illuec
plus	ADVgen	plus
tost	ADVgen	tost
se	PROper	soi
vengera	VERcjg	vengier
.	PONfrt	.

Cum	CONsub	comme
de	PRE	de
leger	ADJqua	léger
vent	NOMcom	vent
lur	DETpos	leur
amur	NOMcom	amour
,	PONfbl	,
de	PRE	de
leger	ADJqua	léger
revent	VERcjg	revenir
lur	DETpos	leur
haür	NOMcom	haïeur
;	PONfbl	;
e	CONcoo	et
plus	ADVgen	plus
dure	VERcjg	durer
l'	DETdef	le
enimisté	NOMcom	ennimité
,	PONfbl	,
quant	CONsub	cant
vent	VERcjg	venir
,	PONfbl	,
que	CONsub	que
ne	ADVneg	ne
fait	VERcjg	faire
l'	DETdef	le
amisté	NOMcom	amitié
.	PONfrt	.

L'	DETdef	le
amur	NOMcom	amour
sevent	VERcjg	savoir
amesurer	VERinf	amesurer
,	PONfbl	,
e	CONcoo	et
la	DETdef	le
haür	NOMcom	haïeur
nent	ADVgen	ne
atemprer	VERinf	attemprer
,	PONfbl	,
itant	ADVgen	itant
cum	CONsub	comme
eles	PROper	il
sunt	VERcjg	être
en	PRE	en
ire	NOMcom	ire
;	PONfbl	;
mais	CONcoo	mais
jo	PROper	je
nen	ADVneg	ne
os	VERcjg	oser
ben	ADVgen	bien
mun	DETpos	mon
sen	NOMcom	sens
dire	VERinf	dire
,	PONfbl	,
car	CONcoo	car
il	PROper	il
n'	ADVneg	ne
afert	VERcjg	aferir
nïent	ADVgen	néant
a	PRE	a
mei	PROper	moi
.	PONfrt	.

Ysolt	NOMpro	Iseut
estait	VERcjg	être
suz	PRE	sous
la	DETdef	le
parei	NOMcom	paroi
,	PONfbl	,
les	DETdef	le
diz	NOMcom	dit
Tristran	NOMpro	Tristan
escute	VERcjg	écouter
e	CONcoo	et
ot	VERcjg	avoir
,	PONfbl	,
ben	ADVgen	bien
ad	VERcjg	avoir
entendu	VERppe	entendre
chaüm	DETind	chaum
mot	NOMcom	mot
.	PONfrt	.

Aparceüe	VERppe	apercevoir
est	VERcjg	estre
de	PRE	de
l'	DETdef	le
amur	NOMcom	amour
,	PONfbl	,
el	PRE.DETdef	en
quer	NOMcom	cœur
en	PROadv	en
ad	VERcjg	avoir
mult	ADVgen	moult
grant	ADJqua	grant
irrur	NOMcom	ireur
,	PONfbl	,
que	CONsub	que
ele	PROper	il
ad	VERcjg	avoir
Tristran	NOMpro	Tristan
tant	ADVgen	tant
amé	VERppe	aimer
,	PONfbl	,
quant	CONsub	cant
vers	PRE	vers
altre	PROind	autre
s'	PROper	soi
est	VERcjg	estre
aturné	VERppe	atourner
;	PONfbl	;
mais	CONcoo	mais
ore	ADVgen	or
li	PROper	il
est	VERcjg	estre
ben	ADVgen	bien
descovert	VERppe	descovrir
pur	PRE	pour
quei	PROrel	quoi
la	DETdef	le
joie	NOMcom	joie
de	PRE	de
li	PROper	il
pert	VERcjg	perdre
.	PONfrt	.

Ço	PROdem	ce
qu'	PROrel	que
ele	PROper	il
ad	VERcjg	avoir
oï	VERppe	öir
ben	ADVgen	bien
retent	VERcjg	retendre
,	PONfbl	,
semblant	VERppa	sembler
fait	VERcjg	faire
que	CONsub	que
nel	ADVneg.PROper	ne
sace	VERcjg	savoir
nent	ADVgen	ne
;	PONfbl	;
mais	CONcoo	mais
tres	ADVgen	très
qu'	CONsub	que
ele	PROper	il
aise	ADJqua	aise
en	PROadv	en
avra	VERcjg	avoir
,	PONfbl	,
trop	ADVgen	trop
cruelment	ADVgen	cruellement
se	PROper	soi
vengera	VERcjg	vengier
de	PRE	de
la	DETdef	le
ren	NOMcom	rien
del	PRE.DETdef	de
mund	NOMcom	monde
qu'	PROrel	que
aime	VERcjg	amer
plus	ADVgen	plus
.	PONfrt	.

Tres	ADVgen	très
que	CONsub	que
overt	VERppe	ovrir
furent	VERcjg	estre
li	DETdef	le
us	NOMcom	us
,	PONfbl	,
Ysolt	NOMpro	Iseut
est	VERcjg	estre
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
entree	VERppe	entrer
,	PONfbl	,
vers	PRE	vers
Tristan	NOMpro	Tristan
ad	VERcjg	avoir
s'	DETpos	son
ire	NOMcom	ire
celee	VERppe	celer
,	PONfbl	,
sert	VERcjg	servir
le	PROper	il
e	CONcoo	et
mult	ADVgen	moult
li	PROper	il
fait	VERcjg	faire
bel	ADJqua	bel
semblant	NOMcom	semblant
cum	CONsub	comme
amie	NOMcom	ami
deit	VERcjg	devoir
vers	PRE	vers
amant	VERppa	amant
.	PONfrt	.

Mult	ADVgen	moult
ducement	ADVgen	ducement
a	PRE	a
li	PROper	il
parole	VERcjg	parler
e	CONcoo	et
sovent	ADVgen	souvent
le	PROper	il
baise	VERcjg	baisier
e	CONcoo	et
acole	VERcjg	acoler
,	PONfbl	,
e	CONcoo	et
mustre	VERcjg	montrer
lui	PROper	il
mult	ADVgen	moult
grant	ADJqua	grant
amur	NOMcom	amour
e	CONcoo	et
pense	VERcjg	penser
mal	NOMcom	mal
en	PRE	en
cele	DETdem	cil
irrur	NOMcom	ireur
par	PRE	par
quel	DETrel	quel
manere	NOMcom	manaire
vengee	VERppe	venger
ert	VERcjg	être
,	PONfbl	,
e	CONcoo	et
sovent	ADVgen	souvent
demande	VERcjg	demander
e	CONcoo	et
enquert	VERcjg	enquérir
kant	CONsub	cant
Kaherdin	NOMpro	Kaherdin
deit	VERcjg	devoir
revenir	VERinf	revenir
od	PRE	o
le	DETdef	le
mire	NOMcom	mire
quil	PROrel.PROper	qui.le
deit	VERcjg	devoir
guarir	VERinf	guérir
.	PONfrt	.

De	PRE	de
bon	ADJqua	bon
curage	NOMcom	courage
pas	ADVneg	pas
nel	ADVneg.PROper	ne
plaint	VERcjg	plaindre
,	PONfbl	,
la	DETdef	le
felunie	NOMcom	félonie
el	PRE.DETdef	en
cuer	NOMcom	cuer
li	PROper	il
maint	VERcjg	mener
qu'	CONsub	que
ele	PROper	il
pense	VERcjg	penser
faire	VERinf	faire
,	PONfbl	,
s'	CONsub	se
ele	PROper	il
puet	VERcjg	pöoir
,	PONfbl	,
car	CONcoo	car
ire	NOMcom	ire
a	PRE	a
iço	PROdem	ce
la	PROper	il
comuet	VERcjg	comovoir
.	PONfrt	.

Kaherdin	NOMpro	Kaherdin
sigle	VERcjg	cingler
amunt	ADVgen	amont
la	DETdef	le
mer	NOMcom	mer
e	CONcoo	et
si	ADVgen	si
ne	ADVneg	ne
fine	VERcjg	finer
de	PRE	de
sigler	VERinf	cingler
de	PRE	de
si	ADVgen	si
la	ADVgen	là
qu'	CONsub	que
il	PROper	il
vent	VERcjg	venir
a	PRE	a
la	DETdef	le
terre	NOMcom	terre
u	PROrel	où
vait	VERcjg	aller
pur	PRE	pour
la	DETdef	le
reïne	NOMcom	röine
quere	VERinf	quérir
:	PONfbl	:
ço	PROdem	ce
est	VERcjg	estre
l'	DETdef	le
entree	NOMcom	entrée
de	PRE	de
Tamise	NOMpro	Tamise
.	PONfrt	.

Vait	VERcjg	aller
amunt	ADVgen	amont
od	PRE	o
sa	DETpos	son
marchandise	NOMcom	marchandise
;	PONfbl	;
en	PRE	en
la	DETdef	le
buche	NOMcom	bouche
,	PONfbl	,
dehors	PRE	defors
l'	DETdef	le
entree	NOMcom	entrée
,	PONfbl	,
en	PRE	en
un	DETndf	un
port	NOMcom	port
ad	VERcjg	avoir
sa	DETpos	son
nef	NOMcom	nef
ancree	VERppe	encrer
;	PONfbl	;
a	PRE	a
sun	DETpos	son
batel	NOMcom	batel
en	PROadv	en
va	VERcjg	aler
amunt	ADVgen	amont
dreit	ADVgen	droit
a	PRE	a
Lundres	NOMpro	Londres
,	PONfbl	,
desuz	PRE	dessous
le	DETdef	le
punt	NOMcom	pont
.	PONfrt	.

Sa	DETpos	son
marchandise	NOMcom	marchandise
iloc	ADVgen	illuec
descovre	VERcjg	descovrir
,	PONfbl	,
ses	DETpos	son
dras	NOMcom	drap
de	PRE	de
seie	NOMcom	soié
pleie	VERcjg	plaire
e	CONcoo	et
ovre	VERcjg	ovrer
.	PONfrt	.

Lundres	NOMpro	Londres
est	VERcjg	estre
mult	ADVgen	moult
riche	ADJqua	riche
cité	NOMcom	cité
,	PONfbl	,
meliur	NOMcom	melieur
n'	ADVneg	ne
ad	VERcjg	avoir
en	PRE	en
cristïenté	NOMcom	chrétienté
,	PONfbl	,
plus	ADVgen	plus
vaillante	ADJqua	vaillant
ne	CONcoo	ne
melz	ADVgen	mieux
preisee	VERppe	priser
,	PONfbl	,
melz	ADVgen	mieux
guarnie	VERppe	garnir
de	PRE	de
gent	NOMcom	gent
aisee	VERppe	aiser
;	PONfbl	;
mult	ADVgen	moult
aiment	VERcjg	aimer
largesce	NOMcom	argece
e	CONcoo	et
honur	NOMcom	honneur
,	PONfbl	,
cunteinent	VERcjg	contenir
sei	PROper	soi
par	PRE	par
grant	ADJqua	grant
baldur	NOMcom	baudeur
.	PONfrt	.

Le	DETdef	le
recovrer	VERinf	recovrer
est	VERcjg	estre
d'	PRE	de
Engleterre	NOMpro	Angleterre
avant	ADVgen	avant
d'	PRE	de
iloc	ADVgen	illuec
ne	ADVneg	ne
l'	PROper	il
estuet	VERcjg	estovoir
quere	VERinf	quérir
.	PONfrt	.

Al	PRE.DETdef	à.le
pé	NOMcom	pé
del	PRE.DETdef	de
mur	NOMcom	mur
li	PROper	il
curt	VERcjg	courir
Tamise	NOMpro	Tamise
,	PONfbl	,
par	PRE	par
la	DETdef	le
vent	NOMcom	vent
la	DETdef	le
marcheandise	NOMcom	marchëandise
de	PRE	de
tutes	DETind	tous
les	DETdef	le
teres	NOMcom	terre
qui	PROrel	que
sunt	VERcjg	être
u	PROrel	où
marcheant	NOMcom	marchëant
cristïen	ADJqua	chrétien
vunt	VERcjg	aller
.	PONfrt	.

Li	DETdef	le
hume	NOMcom	homme
i	PROadv	i
sunt	VERcjg	être
de	PRE	de
grant	ADJqua	grant
engin	NOMcom	engin
.	PONfrt	.

Venuz	VERppe	venir
i	PROadv	i
est	VERcjg	estre
dan	NOMcom	dan
Kaherdin	NOMpro	Kaherdin
,	PONfbl	,
ove	PRE	ove
ses	DETpos	son
dras	NOMcom	drap
,	PONfbl	,
a	PRE	a
ses	DETpos	son
oisels	NOMcom	oiseau
,	PONfbl	,
dunt	PROrel	dont
il	PROper	il
ad	VERcjg	avoir
de	PRE	de
bons	ADJqua	bon
e	CONcoo	et
de	PRE	de
bels	ADJqua	beau
.	PONfrt	.

En	PRE	en
sun	DETpos	son
pung	NOMcom	pong
prent	VERcjg	prendre
un	DETndf	un
grant	ADJqua	grant
ostur	NOMcom	ostour
e	CONcoo	et
un	DETndf	un
drap	NOMcom	drap
d'	PRE	de
estrange	ADJqua	estrange
culur	NOMcom	couleur
e	CONcoo	et
une	DETndf	un
cupe	NOMcom	coulpe
ben	ADVgen	bien
ovree	VERppe	ovrer
;	PONfbl	;
entaillee	VERppe	entailler
est	VERcjg	estre
e	CONcoo	et
neelee	VERppe	noëler
.	PONfrt	.

Al	PRE.DETdef	à.le
rei	NOMcom	roi
Markes	NOMpro	Marche
en	PROadv	en
fait	VERcjg	faire
present	NOMcom	présent
e	CONcoo	et
si	ADVgen	si
li	PROper	il
dit	VERcjg	dire
raisnablement	ADVgen	raisnablement
qu'	CONsub	que
od	PRE	o
sun	DETpos	son
aveir	NOMcom	avoir
vent	VERcjg	venir
en	PRE	en
sa	DETpos	son
terre	NOMcom	terre
pur	PRE	pour
altre	PROind	autre
guainier	VERinf	gagner
e	CONcoo	et
conquere	VERinf	conquérir
:	PONfbl	:
pais	NOMcom	paix
li	PROper	il
doinst	VERcjg	donner
en	PRE	en
sa	DETpos	son
regiun	NOMcom	région
,	PONfbl	,
que	CONsub	que
pris	VERppe	prendre
n'	ADVneg	ne
i	PROadv	i
seit	VERcjg	être
a	PRE	a
achaisun	NOMcom	ochaison
ne	CONcoo	ne
damage	NOMcom	dommage
n'	ADVneg	ne
i	PROadv	i
ait	VERcjg	avoir
ne	CONcoo	ne
hunte	NOMcom	honte
par	PRE	par
chamberlen	NOMcom	chamberlen
ne	CONcoo	ne
par	PRE	par
vescunte	NOMcom	vicomte
.	PONfrt	.

Li	DETdef	le
reis	NOMcom	roi
li	PROper	il
dune	VERcjg	donner
ferme	ADJqua	ferme
pes	NOMcom	pais
oiant	VERppa	öir
tuz	DETind	tous
iceus	PROdem	cil
del	PRE.DETdef	de
palés	NOMcom	palais
.	PONfrt	.

A	PRE	a
la	DETdef	le
reïne	NOMcom	röine
vait	VERcjg	aller
parler	VERinf	parler
,	PONfbl	,
de	PRE	de
ses	DETpos	son
avers	NOMcom	avoir
li	PROper	il
volt	VERcjg	vouloir
mustrer	VERinf	montrer
.	PONfrt	.

Un	DETndf	un
afiçail	NOMcom	affiçail
ovré	VERppe	ovrer
d'	PRE	de
or	NOMcom	or
fin	ADJqua	fin
li	PROper	il
porte	VERcjg	porter
en	PRE	en
sa	DETpos	son
main	NOMcom	main
Kaherdin	NOMpro	Kaherdin
;	PONfbl	;
ne	CONcoo	ne
qui	PROrel	que
qu'	PROrel	que
el	PRE.DETdef	en
secle	NOMcom	siècle
melliur	ADJqua	meillieur
ait	VERcjg	avoir
,	PONfbl	,
present	ADJqua	présent
a	PRE	a
la	DETdef	le
reïne	NOMcom	röine
em	PROadv	en
fait	VERcjg	faire
.	PONfrt	.

“	PONpga	“
Li	DETdef	le
ors	NOMcom	or
est	VERcjg	estre
mult	ADVgen	moult
bons	ADJqua	bon
”	PONpdr	”
,	PONfbl	,
ce	PROdem	ce
dit	VERcjg	dire
;	PONfbl	;
unques	ADVgen	onques
Ysolt	NOMpro	Iseut
melliur	NOMcom	meillieur
ne	ADVneg	ne
vit	VERcjg	vëoir
.	PONfrt	.

L'	DETdef	le
anel	NOMcom	anel
Tristran	NOMpro	Tristan
de	PRE	de
sun	DETpos	son
dei	NOMcom	doigt
oste	VERcjg	oster
,	PONfbl	,
juste	PRE	jouxte
l'	DETdef	le
altre	PROind	autre
le	PROper	il
met	VERcjg	metre
encoste	ADVgen	encoste
e	CONcoo	et
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Reïne	NOMcom	röine
,	PONfbl	,
ore	ADVgen	or
veiez	VERcjg	voir
:	PONfbl	:
icest	DETdem	cist
or	NOMcom	or
est	VERcjg	estre
plus	ADVgen	plus
colurez	VERppe	colorer
que	CONsub	que
n'	ADVneg	ne
est	VERcjg	estre
li	DETdef	le
ors	NOMcom	or
de	PRE	de
cest	DETdem	cest
anel	NOMcom	anel
;	PONfbl	;
nequident	ADVgen	nequident
cestu	PROdem	cest
tenc	VERcjg	tenir
a	PRE	a
bel	ADJqua	bel
.	PONfbl	.
”	PONpdr	”
Cum	CONsub	comme
la	DETdef	le
reïne	NOMcom	röine
l'	DETdef	le
anel	NOMcom	anel
veit	VERcjg	voir
,	PONfbl	,
de	PRE	de
Kaherdin	NOMpro	Kaherdin
tost	ADVgen	tost
s'	PROper	soi
aparceit	VERcjg	apercevoir
.	PONfrt	.

Li	DETdef	le
quers	NOMcom	cœur
li	PROper	il
change	VERcjg	changier
e	CONcoo	et
la	DETdef	le
colur	NOMcom	couleur
e	CONcoo	et
suspire	VERcjg	soupirer
de	PRE	de
grant	ADJqua	grant
dolur	NOMcom	douleur
.	PONfrt	.

Ele	PROper	elle
dute	VERcjg	douter
a	PRE	a
oïr	VERinf	öir
novele	NOMcom	novele
;	PONfbl	;
Kaherdin	NOMpro	Kaherdin
une	DETndf	un
part	NOMcom	part
apele	VERcjg	apeler
,	PONfbl	,
demande	VERcjg	demander
si	CONsub	si
l'	DETdef	le
anel	NOMcom	anel
vult	VERcjg	vouloir
vendre	VERinf	vendre
e	CONcoo	et
quel	DETrel	quel
aveir	VERinf	avoir
il	PROper	il
en	PROadv	en
vult	VERcjg	vouloir
prendre	VERinf	prendre
,	PONfbl	,
u	CONcoo	ou
s'	CONsub	se
il	PROper	il
ad	VERcjg	avoir
altre	DETind	autre
marchandise	NOMcom	marchandise
.	PONfrt	.

Tut	DETind	tout
ço	PROdem	ce
fait	VERcjg	faire
ele	PROper	il
par	PRE	par
cuintise	NOMcom	cointise
,	PONfbl	,
car	CONcoo	car
ses	DETpos	son
gardes	NOMcom	garde
decevre	VERinf	decevoir
volt	VERcjg	vouloir
.	PONfrt	.

Kaherdin	NOMpro	Kaherdin
est	VERcjg	estre
suls	ADJqua	seul
a	PRE	a
Ysolt	NOMpro	Iseut
:	PONfbl	:
“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
ore	ADVgen	or
entendez	VERcjg	entendre
.	PONfrt	.

Ço	PROdem	ce
que	PROrel	que
dirrai	VERcjg	dire
,	PONfbl	,
si	ADVgen	si
retenez	VERcjg	retenir
.	PONfrt	.

Tristran	NOMpro	Tristan
vus	PROper	vous
mande	VERcjg	mander
cume	CONsub	comme
druz	ADJqua	dru
amisté	NOMcom	amitié
,	PONfbl	,
servise	NOMcom	servise
e	CONcoo	et
saluz	NOMcom	salu
cum	CONsub	comme
a	PRE	a
dame	NOMcom	dame
,	PONfbl	,
cum	CONsub	comme
a	PRE	a
s'	DETpos	son
amie	NOMcom	ami
,	PONfbl	,
en	PRE	en
qui	PROrel	que
maint	VERcjg	mener
sa	DETpos	son
mort	NOMcom	mort
e	CONcoo	et
sa	DETpos	son
vie	NOMcom	vie
.	PONfrt	.

Liges	ADJqua	lige
hum	NOMcom	homme
vus	PROper	vous
est	VERcjg	estre
e	CONcoo	et
amis	NOMcom	ami
,	PONfbl	,
a	PRE	a
vus	PROper	vous
m'	PROper	je
ad	VERcjg	avoir
par	PRE	par
busuig	NOMcom	besoin
tramis	VERppe	tramettre
.	PONfrt	.

Mande	VERcjg	mander
vus	PROper	vous
,	PONfbl	,
ja	ADVgen	ja
n'	ADVneg	ne
avrat	VERcjg	avoir
confort	NOMcom	confort
,	PONfbl	,
se	CONsub	se
n'	ADVneg	ne
est	VERcjg	estre
par	PRE	par
vus	PROper	vous
,	PONfbl	,
a	PRE	a
ceste	DETdem	cest
mort	NOMcom	mort
,	PONfbl	,
salu	NOMcom	salut
de	PRE	de
vie	NOMcom	vie
ne	CONcoo	ne
santé	NOMcom	santé
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
sunt	VERcjg	être
par	PRE	par
vus	PROper	vous
aporté	VERppe	aporter
.	PONfrt	.

A	PRE	a
mort	NOMcom	mort
est	VERcjg	estre
navré	VERppe	navrer
d'	PRE	de
un	DETndf	un
espé	NOMcom	espé
,	PONfbl	,
ki	PROrel	qui
de	PRE	de
venim	NOMcom	venim
fu	VERcjg	estre
entusché	VERppe	entoscher
.	PONfrt	.

Nus	PROind	nul
ne	ADVneg	ne
poüm	VERcjg	pouvoir
mires	NOMcom	mire
trover	VERinf	trover
ki	PROrel	qui
sachent	VERcjg	savoir
sun	DETpos	son
mal	NOMcom	mal
meciner	VERinf	meciner
;	PONfbl	;
itant	ADVgen	itant
s'	PROper	soi
en	PROadv	en
sunt	VERcjg	être
ja	ADVgen	ja
entremis	VERppe	entremettre
que	CONsub	que
tut	DETind	tout
sun	DETpos	son
cors	NOMcom	corps
en	PROadv	en
est	VERcjg	estre
malmis	VERppe	malmettre
.	PONfrt	.

Il	PROper	il
languist	VERcjg	languir
e	CONcoo	et
vit	VERcjg	vëoir
en	PRE	en
dolur	NOMcom	douleur
,	PONfbl	,
en	PRE	en
anguise	NOMcom	anguise
e	CONcoo	et
en	PRE	en
puür	NOMcom	pueur
.	PONfrt	.

Mande	VERcjg	mander
vus	PROper	vous
que	CONsub	que
ne	ADVneg	ne
vivrad	VERcjg	vivre
mie	ADVneg	mie
se	CONsub	se
il	PROper	il
nen	ADVneg	ne
ad	VERcjg	avoir
la	DETdef	le
vostre	ADJpos	vostre
aïe	NOMcom	äie
;	PONfbl	;
e	CONcoo	et
pur	PRE	pour
ço	PROdem	ce
vus	PROper	vous
mande	VERcjg	mander
par	PRE	par
mei	PROper	moi
,	PONfbl	,
si	ADVgen	si
vus	PROper	vous
sumunt	VERcjg	semondre
par	PRE	par
cele	DETdem	cil
fei	NOMcom	foi
e	CONcoo	et
sur	PRE	sur
iceles	DETdem	cil
lealtez	NOMcom	lëauté
que	PROrel	que
vus	PROper	vous
,	PONfbl	,
Ysolt	NOMpro	Iseut
,	PONfbl	,
a	PRE	a
li	PROper	il
devez	VERcjg	devoir
,	PONfbl	,
pur	PRE	pour
ren	NOMcom	rien
del	PRE.DETdef	de
munde	NOMcom	monde
ne	ADVneg	ne
lassez	VERcjg	lasser
que	CONsub	que
vus	PROper	vous
a	PRE	a
lui	PROper	il
ore	ADVgen	or
ne	ADVneg	ne
vengez	VERcjg	venger
,	PONfbl	,
car	CONcoo	car
unques	ADVgen	onques
mais	ADVgen	mais
n'	ADVneg	ne
en	PROadv	en
ot	VERcjg	avoir
mester	NOMcom	métier
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ço	PROdem	ce
nel	ADVneg.PROper	ne
devez	VERcjg	devoir
lasser	VERinf	lasser
.	PONfrt	.

Ore	ADVgen	or
vus	PROper	vous
membre	VERcjg	membrer
des	PRE.DETdef	de.le
granz	ADJqua	grant
amurs	NOMcom	amour
e	CONcoo	et
des	PRE.DETdef	de.le
peines	NOMcom	peine
e	CONcoo	et
des	PRE.DETdef	de.le
dolurs	NOMcom	douleur
qu'	PROrel	que
entre	PRE	entre
vus	PROper	vous
dous	PROcar	deux
avez	VERcjg	avoir
suffert	VERppe	souffrir
