Artus	NOMpro	Artu
et	CONcoo	et
correcier	VERinf	corrocier
,	PONfbl	,
Que	CONcoo	que
ja	ADVgen	ja
de	PRE	de
rien	PROind	rien
ne	ADVneg	ne
s'	PROper	soi
an	PROadv	en
feindra	VERcjg	feindre
.	PONfrt	.

Or	ADVgen	or
dites	VERcjg	dire
:	PONfbl	:
De	PRE	de
cui	PROrel	que
se	PROper	soi
plaindra	VERcjg	plaindre
Cil	PROdem	cel
qui	PROrel	que
des	PRE.DETdef	de.le
cos	NOMcom	coup
avra	VERcjg	avoir
le	DETdef	le
pis	ADVgen	pis
Quant	CONsub	quand
li	DETdef	le
uns	PROind	un
l'	DETdef	le
autre	PROind	autre
avra	VERcjg	avoir
conquis	VERppe	conquerre
?	PONfrt	?

Car	CONcoo	car
s'	CONsub	se
il	PROper	il
font	VERcjg	faire
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
antrevaignent	VERcjg	entrevenir
,	PONfbl	,
Grant	ADJqua	grant
peor	NOMcom	pëor
ai	VERcjg	avoir
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
maintaignent	VERcjg	maintenir
Tant	ADVgen	tant
la	DETdef	le
bataille	NOMcom	bataille
et	CONcoo	et
la	DETdef	le
meslee	NOMcom	meslee
Qu'	CONsub	que
el	PROper	il
soit	VERcjg	estre
de	PRE	de
l'	DETdef	le
une	ADJind	un
part	NOMcom	part
oltree	VERppe	outrer
.	PONfrt	.

Porra	VERcjg	pöoir
Yvains	NOMpro	Ivain
par	PRE	par
reison	NOMcom	raison
dire	VERinf	dire
,	PONfbl	,
Se	CONsub	se
la	DETdef	le
soe	ADJpos	son
partie	NOMcom	partie
est	VERcjg	estre
pire	ADJqua	pejor
,	PONfbl	,
Que	CONsub	que
cil	PROdem	cel
li	PROper	il
ait	VERcjg	avoir
fet	VERppe	faire
let	NOMcom	lait
ne	CONcoo	ne
honte	NOMcom	honte
Qui	PROrel	que
antre	PRE	entre
ses	DETpos	son
amis	NOMcom	ami
le	PROper	il
conte	VERcjg	conter
,	PONfbl	,
N'	CONcoo	ne
ainz	ADVgen	ainz
ne	ADVneg	ne
l'	PROper	il
apela	VERcjg	apeler
par	PRE	par
son	DETpos	son
non	NOMcom	nom
Se	CONsub	se
ami	NOMcom	ami
et	CONcoo	et
conpaignon	NOMcom	compagnon
non	ADVneg	non
?	PONfrt	?

Ou	CONcoo	o
s'	CONsub	se
il	PROimp	il
avient	VERcjg	avenir
par	PRE	par
aventure	NOMcom	aventure
Qu'	CONsub	que
il	PROper	il
li	PROper	il
ait	VERcjg	avoir
fet	VERppe	faire
nule	DETind	nul
leidure	NOMcom	laidure
Ou	CONcoo	o
de	PRE	de
que	PROrel	que
que	PROrel	que
soit	VERcjg	estre
le	PROper	il
sormaint	VERcjg	sormener
,	PONfbl	,
Avra	VERcjg	avoir
il	PROper	il
droit	NOMcom	droit
se	CONsub	se
il	PROper	il
se	PROper	soi
plaint	VERcjg	plaindre
?	PONfrt	?

Nenil	ADVneg	nenil
,	PONfbl	,
qu'	CONcoo	que
il	PROper	il
ne	ADVneg	ne
savra	VERcjg	savoir
de	PRE	de
cui	PROrel	que
.	PONfrt	.

Antresloignié	VERppe	entresloignier
se	PROper	soi
sont	VERcjg	estre
andui	PROcar	ambedos
Por	PRE	por
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
antreconoissent	VERcjg	entreconoistre
.	PONfrt	.

A	PRE	a
l'	DETdef	le
asanbler	VERinf	assembler
lor	DETpos	lor
lances	NOMcom	lance
froissent	VERcjg	froissier
,	PONfbl	,
Qui	PROrel	que
grosses	ADJqua	gros
erent	VERcjg	être
et	CONcoo	et
de	PRE	de
fresne	NOMcom	fraisne
.	PONfrt	.

Li	DETdef	le
uns	PROind	un
l'	DETdef	le
autre	PROind	autre
de	PRE	de
rien	PROind	rien
n'	ADVneg	ne
aresne	VERcjg	araisnier
,	PONfbl	,
Car	CONcoo	car
s'	CONsub	se
il	PROper	il
entrareisnié	VERppe	entraraisnier
se	PROper	soi
fussent	VERcjg	estre
,	PONfbl	,
Autre	DETind	autre
asanblee	NOMcom	assemblee
feite	VERppe	faire
eüssent	VERcjg	avoir
.	PONfrt	.

Ja	ADVgen	ja
n'	ADVneg	ne
eüssent	VERcjg	avoir
a	PRE	a
l'	DETdef	le
asanblee	NOMcom	assemblee
Feru	VERppe	ferir
de	PRE	de
lance	NOMcom	lance
ne	CONcoo	ne
d'	PRE	de
espee	NOMcom	espee
.	PONfrt	.

Entrebeisier	VERinf	entrebaisier
et	CONcoo	et
acoler	VERinf	acoler
S'	PROper	soi
alassent	VERcjg	aller
einz	ADVgen	ainz
que	CONsub	que
afoler	VERinf	afoler
;	PONfbl	;
Qu'	CONcoo	que
il	PROper	il
s'	PROper	soi
antrafolent	VERcjg	entrafoler
et	CONcoo	et
mehaingnent	VERcjg	mahaignier
.	PONfrt	.

Les	DETdef	le
espees	NOMcom	espee
rien	PROind	rien
n'	ADVneg	ne
i	PROadv	i
gaaingnent	VERcjg	gäaignier
Ne	CONcoo	ne
li	DETdef	le
hiaume	NOMcom	heaume
ne	CONcoo	ne
li	DETdef	le
escu	NOMcom	escu
,	PONfbl	,
Qui	PROrel	que
anbarré	VERppe	embarrer
sont	VERcjg	estre
et	CONcoo	et
fandu	VERppe	fendre
;	PONfbl	;
Et	CONcoo	et
des	PRE.DETdef	de.le
espees	NOMcom	espee
li	DETdef	le
tranchant	VERppa	trenchier
Esgrunent	VERcjg	esgruner
et	CONcoo	et
vont	VERcjg	aler
rebouchant	VERppa	reboissier
.	PONfrt	.

Car	CONcoo	car
il	PROper	il
se	PROper	soi
donent	VERcjg	doner
si	ADVgen	si
granz	ADJqua	grant
flaz	NOMcom	flaz
Des	PRE.DETdef	de
tranchanz	VERppa	trenchier
,	PONfbl	,
non	ADVneg	non
mie	ADVneg	mie
des	PRE.DETdef	de.le
plaz	NOMcom	plat
,	PONfbl	,
Et	CONcoo	et
des	PRE.DETdef	de.le
pons	NOMcom	pon
redonent	VERcjg	redoner
tex	DETind	tel
cos	NOMcom	coup
Sor	PRE	sor
les	DETdef	le
nasex	NOMcom	nasel
et	CONcoo	et
sor	PRE	sor
les	DETdef	le
dos	NOMcom	dos
Et	CONcoo	et
sor	PRE	sor
les	DETdef	le
fronz	NOMcom	front
et	CONcoo	et
sor	PRE	sor
les	DETdef	le
joes	NOMcom	jöe
Que	CONsub	que
totes	ADVgen	tot
sont	VERcjg	estre
perses	ADJqua	pers
et	CONcoo	et
bloes	ADJqua	blo
,	PONfbl	,
La	ADVgen	là
ou	PROrel	où
li	DETdef	le
sans	NOMcom	sanc
quace	VERcjg	cacier
desoz	ADVgen	desoz
.	PONfrt	.

Et	CONcoo	et
les	DETdef	le
haubers	NOMcom	hauberc
ont	VERcjg	avoir
si	ADVgen	si
deroz	VERppe	derompre
Et	CONcoo	et
les	DETdef	le
escuz	NOMcom	escu
si	ADVgen	si
depeciez	VERppe	depecier
N'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
celui	PROdem	cel
ne	ADVneg	ne
soit	VERcjg	estre
bleciez	VERppe	blecier
.	PONfrt	.

Et	CONcoo	et
tant	ADVgen	tant
se	PROper	soi
painnent	VERcjg	pener
et	CONcoo	et
travaillent	VERcjg	travaillier
A	PRE	a
po	ADVgen	poi
qu'	CONsub	que
alainnes	NOMcom	aleine
ne	ADVneg	ne
lor	PROper	il
faillent	VERcjg	falir
.	PONfrt	.

Si	ADVgen	si
se	PROper	soi
conbatent	VERcjg	combatre
une	DETndf	un
chaude	ADJqua	chaut
Que	CONsub	que
jagonce	NOMcom	jagonce
ne	CONcoo	ne
esmeraude	NOMcom	esmeraude
N'	ADVneg	ne
ot	VERcjg	avoir
sor	PRE	sor
lor	DETpos	lor
hiaumes	NOMcom	heaume
atachiee	VERppe	atachier
Ne	ADVneg	ne
soit	VERcjg	estre
molue	VERppe	moudre
et	CONcoo	et
arachiee	VERppe	arrachier
;	PONfbl	;
Car	CONcoo	car
des	PRE.DETdef	de.le
pons	NOMcom	pon
si	ADVgen	si
granz	ADJqua	grant
cos	NOMcom	coup
se	PROper	soi
donent	VERcjg	doner
Sor	PRE	sor
les	DETdef	le
hiaumes	NOMcom	heaume
que	CONsub	que
tuit	PROind	tot
s'	PROper	soi
estonent	VERcjg	estoner
Et	CONcoo	et
par	PRE	par
po	ADVgen	poi
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
escervelent	VERcjg	escerveler
.	PONfrt	.

Li	DETdef	le
oel	NOMcom	ueil
des	PRE.DETdef	de.le
chiés	NOMcom	chief
lor	PROper	il
estancelent	VERcjg	estenceler
,	PONfbl	,
Qu'	CONcoo	que
il	PROper	il
ont	VERcjg	avoir
les	DETdef	le
poinz	NOMcom	poing
quarrez	ADJqua	carrer
et	CONcoo	et
gros	ADJqua	gros
,	PONfbl	,
Et	CONcoo	et
forz	ADJqua	fort
les	DETdef	le
ners	NOMcom	nerf
,	PONfbl	,
et	CONcoo	et
durs	ADJqua	dur
les	DETdef	le
os	NOMcom	os
,	PONfbl	,
Si	ADVgen	si
se	PROper	soi
donent	VERcjg	doner
males	ADJqua	mal
groigniees	NOMcom	groigniee
A	PRE	a
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
tienent	VERcjg	tenir
anpoigniees	VERppe	empoignier
Les	DETdef	le
espees	NOMcom	espee
,	PONfbl	,
qui	PROrel	que
grant	ADJqua	grant
aïe	NOMcom	äie
Lor	PROper	il
font	VERcjg	faire
quant	CONsub	cant
il	PROper	il
fierent	VERcjg	ferir
a	PRE	a
hie	NOMcom	hie
.	PONfrt	.

Quant	CONsub	quand
grant	ADJqua	grant
piece	NOMcom	piece
se	PROper	soi
sont	VERcjg	estre
lassé	VERppe	lasser
Tant	ADVgen	tant
que	CONsub	que
li	DETdef	le
hiaume	NOMcom	heaume
sont	VERcjg	estre
quassé	VERppe	casser
Et	CONcoo	et
li	DETdef	le
escu	NOMcom	escu
fandu	VERppe	fendre
et	CONcoo	et
fret	VERppe	fraindre
,	PONfbl	,
Un	DETndf	un
po	PROind	poi
se	PROper	soi
sont	VERcjg	estre
arrieres	ADVgen	ariere
tret	VERppe	traire
,	PONfbl	,
Si	ADVgen	si
lessent	VERcjg	laissier
reposer	VERinf	reposer
lor	DETpos	lor
vainnes	NOMcom	vein
Et	CONcoo	et
si	ADVgen	si
repranent	VERcjg	reprendre
lor	DETpos	lor
alainnes	NOMcom	aleine
.	PONfrt	.

Mes	CONcoo	mais
n'	ADVneg	ne
i	PROadv	i
font	VERcjg	faire
mie	ADVneg	mie
grant	ADJqua	grant
demore	NOMcom	demore
,	PONfbl	,
Einz	ADVgen	ainz
cort	VERcjg	corir
li	DETdef	le
uns	PROind	un
a	PRE	a
l'	DETdef	le
autre	PROind	autre
sore	ADVgen	sore
Plus	ADVgen	plus
fieremant	ADVgen	fierement
qu'	CONsub	que
ainz	ADVgen	ainz
mes	ADVgen	mais
ne	ADVneg	ne
firent	VERcjg	faire
,	PONfbl	,
Et	CONcoo	et
tuit	PROind	tot
dïent	VERcjg	dire
que	CONsub	que
mes	ADVgen	mais
ne	ADVneg	ne
virent	VERcjg	voir
.II	PROcar	deux
.	PONfrt	.

chevaliers	NOMcom	chevalier
plus	ADVgen	plus
corageus	ADJqua	corajos
:	PONfbl	:
“	PONpga	“
Ne	ADVneg	ne
se	PROper	soi
conbatent	VERcjg	combatre
mie	ADVneg	mie
a	PRE	a
geus	NOMcom	jeu
,	PONfbl	,
Einz	ADVgen	ainz
le	PROper	il
font	VERcjg	faire
asez	ADVgen	assez
trop	ADVgen	trop
a	PRE	a
certes	ADVgen	certes
.	PONfrt	.

Les	DETdef	le
merites	NOMcom	merite
et	CONcoo	et
les	DETdef	le
desertes	NOMcom	deserte
Ne	ADVneg	ne
lor	PROper	il
an	PROadv	en
seront	VERcjg	estre
ja	ADVgen	ja
rendues	VERppe	rendre
.	PONfbl	.
”	PONpdr	”
Ces	DETdem	ce
paroles	NOMcom	parole
ont	VERcjg	avoir
entandues	VERppe	entendre
Li	DETdef	le
dui	ADJcar	deus
ami	NOMcom	ami
qui	PROrel	que
s'	PROper	soi
antrafolent	VERcjg	entrafoler
,	PONfbl	,
Et	CONcoo	et
s'	ADVgen	si
antendent	VERcjg	entendre
que	CONsub	que
il	PROper	il
parolent	VERcjg	parler
Des	PRE.DETdef	de
deus	ADJcar	deux
serors	NOMcom	seror
antracorder	VERinf	entracorder
,	PONfbl	,
Mes	CONcoo	mais
la	DETdef	le
pes	NOMcom	pais
n'	ADVneg	ne
i	PROadv	i
pueent	VERcjg	pöoir
trover	VERinf	trover
Devers	PRE	devers
l'	DETdef	le
ainznee	ADJqua	ainzné
an	NOMcom	an
nule	DETind	nul
guise	NOMcom	guise
.	PONfrt	.

Et	CONcoo	et
la	DETdef	le
mainsnee	ADJqua	moinsné
s'	PROper	soi
estoit	VERcjg	estre
mise	VERppe	metre
Sor	PRE	sor
ce	PROdem	ce
que	PROrel	que
li	DETdef	le
rois	NOMcom	roi
an	PROadv	en
diroit	VERcjg	dire
,	PONfbl	,
Que	CONcoo	que
ja	ADVgen	ja
rien	PROind	rien
n'	ADVneg	ne
en	PROadv	en
contrediroit	VERcjg	contredire
.	PONfrt	.

Mes	CONcoo	mais
l'	DETdef	le
ainznee	ADJqua	ainzné
estoit	VERcjg	estre
si	ADVgen	si
anrievre	ADJqua	enrievre
Que	CONsub	que
nes	ADVgen	nëis
la	DETdef	le
reïne	NOMcom	röine
Ganievre	NOMpro	Genevre
Et	CONcoo	et
cil	PROdem	cel
qui	PROrel	que
savoient	VERcjg	savoir
lor	DETpos	lor
lois	NOMcom	loi
Et	CONcoo	et
li	DETdef	le
chevalier	NOMcom	chevalier
et	CONcoo	et
li	DETdef	le
rois	NOMcom	roi
Devers	PRE	devers
la	DETdef	le
mainsnee	ADJqua	moinsné
se	PROper	soi
tienent	VERcjg	tenir
.	PONfrt	.

Et	CONcoo	et
tuit	DETind	tot
le	DETdef	le
roi	NOMcom	roi
proier	VERinf	priier
an	PROadv	en
vienent	VERcjg	venir
Que	CONsub	que
,	PONfbl	,
mau	ADJqua	mal
gré	NOMcom	gré
l'	DETdef	le
ainznee	ADJqua	ainzné
seror	NOMcom	seror
,	PONfbl	,
Doint	VERcjg	doner
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
a	PRE	a
la	DETdef	le
menor	ADJqua	menor
La	DETdef	le
tierce	ADJord	tiers
partie	NOMcom	partie
ou	CONcoo	o
la	DETdef	le
quarte	PROord	quart
Et	CONcoo	et
les	DETdef	le
.ii	PROcar	deus
.	PONfrt	.

chevaliers	NOMcom	chevalier
departe	VERcjg	departir
,	PONfbl	,
Que	CONcoo	que
mout	ADVgen	mout
sont	VERcjg	estre
de	PRE	de
grant	ADJqua	grant
vaselage	NOMcom	vasselage
Et	CONcoo	et
trop	ADVgen	trop
i	PROadv	i
avroit	VERcjg	avoir
grant	ADJqua	grant
domage	NOMcom	damage
Se	CONsub	se
li	DETdef	le
uns	PROind	un
d'	PRE	de
ax	PROper	il
l'	DETdef	le
autre	PROind	autre
afoloit	VERcjg	afoler
Ne	CONcoo	ne
point	ADVneg	point
de	PRE	de
s'	DETpos	son
enor	NOMcom	onor
li	PROper	il
toloit	VERcjg	tolir
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
rois	NOMcom	roi
dit	VERcjg	dire
que	CONsub	que
de	PRE	de
la	DETdef	le
pes	NOMcom	pais
Ne	ADVneg	ne
s'	PROper	soi
antremetra	VERcjg	entremetre
il	PROper	il
ja	ADVgen	ja
mes	ADVgen	mais
,	PONfbl	,
Que	CONcoo	que
l'	DETdef	le
ainznee	ADJqua	ainzné
suer	NOMcom	seror
n'	ADVneg	ne
en	PROadv	en
a	VERcjg	avoir
cure	NOMcom	cure
,	PONfbl	,
Tant	ADVgen	tant
par	ADVgen	par
est	VERcjg	estre
male	ADJqua	mal
criature	NOMcom	crïature
.	PONfrt	.

Totes	DETind	tot
ces	DETdem	ce
paroles	NOMcom	parole
oïrent	VERcjg	ouïr
Li	DETdef	le
dui	PROcar	deus
,	PONfbl	,
qui	PROrel	que
des	PRE.DETdef	de.le
cors	NOMcom	corps
s'	PROper	soi
antranpirent	VERcjg	entrempirier
Si	ADVgen	si
qu'	CONsub	que
a	PRE	a
toz	PROind	tot
vient	VERcjg	venir
a	PRE	a
grant	ADJqua	grant
mervoille	NOMcom	merveille
;	PONfbl	;
Et	CONcoo	et
la	DETdef	le
bataille	NOMcom	bataille
est	VERcjg	estre
si	ADVgen	si
paroille	ADJqua	pareil
Que	CONsub	que
l'en	PROind	loin
ne	ADVneg	ne
set	VERcjg	savoir
par	PRE	par
nul	DETind	nul
avis	NOMcom	avis
Qui	PROrel	que
n	PROadv	en
a	VERcjg	avoir
le	DETdef	le
mialz	ADVgen	mieus
ne	CONcoo	ne
qui	PROrel	que
le	DETdef	le
pis	ADVgen	pis
.	PONfrt	.

Mes	CONcoo	mais
li	DETdef	le
dui	PROcar	deus
,	PONfbl	,
qui	PROrel	que
si	ADVgen	si
se	PROper	soi
conbatent	VERcjg	combatre
Que	CONsub	que
par	PRE	par
martire	NOMcom	martire
enor	NOMcom	onor
achatent	VERcjg	achater
,	PONfbl	,
Se	PROper	soi
mervoillent	VERcjg	merveillier
et	CONcoo	et
esbaïssent	VERcjg	esbäir
,	PONfbl	,
Que	CONsub	que
si	ADVgen	si
par	PRE	par
igal	ADJqua	igal
s'	PROper	soi
anvaïssent	VERcjg	enväir
Qu'	CONsub	que
a	PRE	a
grant	ADJqua	grant
mervoille	NOMcom	merveille
a	PRE	a
chascun	PROind	chascun
vient	VERcjg	venir
Qui	PROrel	que
cil	PROdem	cel
est	VERcjg	estre
qui	PROrel	que
se	PROper	soi
contretient	VERcjg	contretenir
Ancontre	PRE	encontre
lui	PROper	il
si	ADVgen	si
fieremant	ADVgen	fierement
.	PONfrt	.

Tant	ADVgen	tant
se	PROper	soi
conbatent	VERcjg	combatre
longuemant	ADVgen	longement
Que	CONsub	que
li	DETdef	le
jorz	NOMcom	jor
vers	PRE	vers
la	DETdef	le
nuit	NOMcom	nuit
se	PROper	soi
tret	VERcjg	traire
;	PONfbl	;
Ne	CONcoo	ne
il	PROimp	il
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
celui	PROdem	cel
qui	PROrel	que
n'	ADVneg	ne
et	CONcoo	et
Le	DETdef	le
braz	NOMcom	braz
las	ADJqua	las
et	CONcoo	et
le	DETdef	le
cors	NOMcom	corps
doillant	VERppa	doloir
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
sanc	NOMcom	sanc
tuit	ADVgen	tot
chaut	ADJqua	chaut
et	CONcoo	et
boillant	VERppa	bolir
Par	PRE	par
mainz	DETind	maint
leus	NOMcom	lieu
fors	ADVgen	fors
des	PRE.DETdef	de.le
cors	NOMcom	corps
lor	PROper	il
bolent	VERcjg	bolir
,	PONfbl	,
Qui	PROrel	que
par	PRE	par
desoz	PRE	desoz
les	DETdef	le
haubers	NOMcom	hauberc
colent	VERcjg	coler
;	PONfbl	;
N'	CONcoo	ne
il	PROimp	il
n'	ADVneg	ne
est	VERcjg	estre
mervoille	NOMcom	merveille
s'	CONsub	se
il	PROper	il
se	PROper	soi
vuelent	VERcjg	voloir
Reposer	VERinf	reposer
,	PONfbl	,
car	CONcoo	car
formant	ADVgen	forment
se	PROper	soi
duelent	VERcjg	doloir
.	PONfrt	.

Lors	ADVgen	lors
se	PROper	soi
reposent	VERcjg	reposer
anbedui	PROcar	ambedos
,	PONfbl	,
Et	CONcoo	et
puis	ADVgen	puis
panse	VERcjg	penser
chascuns	PROind	chascun
por	PRE	por
lui	PROper	il
C'	CONsub	que
or	ADVgen	or
a	VERcjg	avoir
il	PROper	il
son	DETpos	son
paroil	ADJqua	pareil
trové	VERppe	trover
Comant	ADVgen	coment
qu'	CONsub	que
il	PROper	il
li	PROper	il
ait	VERcjg	avoir
demoré	VERppe	demorer
.	PONfrt	.

Longuemant	ADVgen	longement
andui	PROcar	ambedos
se	PROper	soi
reposent	VERcjg	reposer
,	PONfbl	,
Que	CONcoo	que
rasanbler	VERinf	rassembler
as	PRE.DETdef	à.le
armes	NOMcom	arme
n'	ADVneg	ne
osent	VERcjg	oser
.	PONfrt	.

N'	ADVneg	ne
ont	VERcjg	avoir
plus	ADVgen	plus
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
cure	NOMcom	cure
,	PONfbl	,
Que	CONcoo	que
por	PRE	por
la	DETdef	le
nuit	NOMcom	nuit
qui	PROrel	que
vient	VERcjg	venir
oscure	ADJqua	oscur
Que	CONcoo	que
por	PRE	por
ce	PROdem	ce
que	CONsub	que
mout	ADVgen	mout
s'	PROper	soi
antredotent	VERcjg	entredoter
.	PONfrt	.

Ces	DETdem	ce
.ii	PROcar	deus
.	PONfrt	.

choses	NOMcom	chose
an.ii	PROcar	ambedos
.	PONfrt	.

les	PROper	il
botent	VERcjg	boter
Et	CONcoo	et
semonent	VERcjg	semondre
qu'	CONsub	que
an	PRE	en
pes	NOMcom	pais
s'	PROper	soi
estoisent	VERcjg	ester
;	PONfbl	;
Mes	CONcoo	mais
einçois	ADVgen	ainçois
que	CONsub	que
del	PRE.DETdef	de
chanp	NOMcom	champ
s'	PROper	soi
an	PROadv	en
voisent	VERcjg	aler
,	PONfbl	,
Se	PROper	soi
seront	VERcjg	estre
bien	ADVgen	bien
antracointié	VERppe	entracointier
,	PONfbl	,
S'	ADVgen	si
avra	VERcjg	avoir
entr'	PRE	entre
ax	PROper	il
joie	NOMcom	joie
et	CONcoo	et
pitié	NOMcom	pitié
.	PONfrt	.

Messire	NOMcom	seignor
Yvains	NOMpro	Ivain
parla	VERcjg	parler
einçois	ADVgen	ainçois
,	PONfbl	,
Qui	PROrel	que
mout	ADVgen	mout
estoit	VERcjg	estre
preuz	ADJqua	pro
et	CONcoo	et
cortois	ADJqua	cortois
;	PONfbl	;
Mes	CONcoo	mais
au	PRE.DETdef	a
parler	VERinf	parler
nel	ADVneg.PROper	ne
reconut	VERcjg	reconnaître
Ses	DETpos	son
boens	ADJqua	bon
amis	NOMcom	ami
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
li	PROper	il
nut	VERcjg	nuire
Qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
la	DETdef	le
parole	NOMcom	parole
basse	ADJqua	bas
Et	CONcoo	et
la	DETdef	le
voiz	NOMcom	voix
roe	ADJqua	ro
et	CONcoo	et
foible	ADJqua	foible
et	CONcoo	et
quasse	ADJqua	cas
,	PONfbl	,
Que	CONcoo	que
toz	DETind	tot
li	DETdef	le
sans	NOMcom	sanc
li	PROper	il
fu	VERcjg	estre
meüz	VERppe	movoir
Des	PRE.DETdef	de
cos	NOMcom	coup
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
receüz	VERppe	recevoir
.	PONfrt	.

“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fet	VERcjg	faire
il	PROper	il
,	PONfbl	,
la	DETdef	le
nuiz	NOMcom	nuit
aproche	VERcjg	aprochier
;	PONfbl	;
Ja	ADVgen	ja
,	PONfbl	,
ce	PROdem	ce
cuit	VERcjg	cuidier
,	PONfbl	,
blasme	NOMcom	blasme
ne	CONcoo	ne
reproche	NOMcom	reproche
N'	ADVneg	ne
en	PROadv	en
avroiz	VERcjg	avoir
se	CONsub	se
l'en	PROind	loin
nos	PROper	nos
depart	VERcjg	departir
.	PONfrt	.

Mes	CONcoo	mais
tant	ADVgen	tant
di	VERcjg	dire
de	PRE	de
la	DETdef	le
moie	ADJpos	mon
part	NOMcom	part
Que	CONsub	que
mout	ADVgen	mout
vos	PROper	vos
dot	VERcjg	doter
et	CONcoo	et
mout	ADVgen	mout
vos	PROper	vos
pris	VERcjg	prisier
,	PONfbl	,
N'	CONcoo	ne
onques	ADVgen	onque
en	PRE	en
ma	DETpos	mon
vie	NOMcom	vie
n'	ADVneg	ne
enpris	VERcjg	emprendre
Bataille	NOMcom	bataille
don	PROrel	dont
tant	ADVgen	tant
me	PROper	je
dousisse	VERcjg	doloir
Ne	CONcoo	ne
chevalier	NOMcom	chevalier
que	PROrel	que
je	PROper	je
vousisse	VERcjg	voloir
Tant	ADVgen	tant
veoir	VERinf	vëoir
ne	CONcoo	ne
tant	ADVgen	tant
acointier	VERinf	acointier
.	PONfrt	.

A	PRE	a
mervoillesvos	NOMcom	merveillesse
puis	VERcjg	pöoir
prisier	VERinf	prisier
,	PONfbl	,
Que	CONcoo	que
vaincuz	VERppe	veintre
me	PROper	je
cuidai	VERcjg	cuidier
veoir	VERinf	vëoir
.	PONfrt	.

Bien	ADVgen	bien
savez	VERcjg	savoir
vos	DETpos	votre
cos	NOMcom	coup
aseoir	VERinf	assëoir
Et	CONcoo	et
bien	ADVgen	bien
les	PROper	il
savez	VERcjg	savoir
anploier	VERinf	emploiier
.	PONfrt	.

Einz	ADVgen	ainz
tant	ADVgen	tant
ne	ADVneg	ne
sot	VERcjg	savoir
de	PRE	de
cos	NOMcom	coup
paier	VERinf	payer
Chevaliers	NOMcom	chevalier
que	PROrel	que
je	PROper	je
coneüsse	VERcjg	conoistre
;	PONfbl	;
Ja	ADVgen	ja
,	PONfbl	,
mon	DETpos	mon
vuel	NOMcom	vuel
,	PONfbl	,
tant	ADVgen	tant
n'	ADVneg	ne
an	PROadv	en
receüsse	VERcjg	recevoir
Con	CONsub	come
vos	PROper	vos
m'	PROper	je
an	PROadv	en
avez	VERcjg	avoir
hui	ADVgen	ui
presté	VERppe	prester
.	PONfrt	.

Tot	ADVgen	tot
m'	PROper	je
ont	VERcjg	avoir
vostre	DETpos	vostre
cop	NOMcom	coup
antesté	VERppe	entester
.	PONfrt	.

“	PONpga	“
Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
fet	VERcjg	faire
messire	NOMcom	seignor
Gauvains	NOMpro	Gauvain
,	PONfbl	,
N'	ADVneg	ne
iestes	VERcjg	estre
si	ADVgen	si
estonez	VERppe	estoner
ne	CONcoo	ne
vains	ADJqua	vain
Que	CONsub	que
je	PROper	je
autant	ADVgen	autant
ou	CONcoo	o
plus	ADVgen	plus
ne	ADVneg	ne
soie	VERcjg	estre
;	PONfbl	;
Et	CONcoo	et
se	CONsub	se
je	PROper	je
vos	PROper	vos
reconoissoie	VERcjg	reconoistre
,	PONfbl	,
Espoir	ADVgen	espoir
ne	ADVneg	ne
me	PROper	je
greveroit	VERcjg	grever
rien	PROind	rien
.	PONfrt	.

Se	CONsub	se
je	PROper	je
vos	PROper	vos
ai	VERcjg	avoir
presté	VERppe	prester
del	PRE.DETdef	de
mien	PROpos	mon
,	PONfbl	,
Bien	ADVgen	bien
m'	PROper	je
en	PROadv	en
avez	VERcjg	avoir
randu	VERppe	rendre
le	DETdef	le
conte	NOMcom	conte
,	PONfbl	,
Et	CONcoo	et
del	PRE.DETdef	de
chetel	NOMcom	chatel
et	CONcoo	et
de	PRE	de
la	DETdef	le
monte	NOMcom	monte
,	PONfbl	,
Que	CONcoo	que
larges	ADJqua	large
estiez	VERcjg	estre
del	PRE.PROper	de.le
rendre	VERinf	rendre
Plus	ADVgen	plus
que	CONsub	que
je	PROper	je
n'	ADVneg	ne
estoie	VERcjg	estre
del	PRE.DETdef	de
prendre	VERinf	prendre
.	PONfrt	.

Mes	CONcoo	mais
comant	ADVgen	coment
que	CONsub	que
la	DETdef	le
chose	NOMcom	chose
praingne	VERcjg	prendre
,	PONfbl	,
