ENEAS	ADVgen	ens
.	PONfrt	.

Turnus	NOMpro	Turnus
estoit	VERcjg	estre
toz	ADVgen	tot
desarmez	VERppe	desarmer
et	CONcoo	et
fu	VERcjg	estre
desoz	PRE	desoz
Laurente	NOMpro	Laurante
es	PRE.DETdef	en.le
prez	NOMcom	pré
;	PONfbl	;
son	DETpos	son
destrier	NOMcom	destrier
fist	VERcjg	faire
traire	VERinf	traire
aprés	PRE	après
soi	PROper	soi
,	PONfbl	,
porter	VERinf	porter
ses	DETpos	son
armes	NOMcom	arme
,	PONfbl	,
son	DETpos	son
conroi	NOMcom	conroi
;	PONfbl	;
Eneas	NOMpro	Eneas
vint	VERcjg	venir
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
part	NOMcom	part
,	PONfbl	,
a	PRE	a
cui	PROrel	que
merveille	NOMcom	merveille
sanblot	VERcjg	sembler
tart	ADVgen	tart
que	CONsub	que
il	PROper	il
aüst	VERcjg	avoir
pris	VERppe	prendre
ou	CONcoo	o
perdu	VERppe	perdre
.	PONfrt	.

Li	DETdef	le
Troïen	NOMpro	Troien
i	PROadv	i
sont	VERcjg	estre
venu	VERppe	venir
;	PONfbl	;
les	DETdef	le
montaignes	NOMcom	montagne
reflanbioient	VERcjg	reflambïer
de	PRE	de
lor	DETpos	lor
armes	NOMcom	arme
que	PROrel	que
il	PROper	il
portoient	VERcjg	porter
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
Latins	NOMpro	Latin
fist	VERcjg	faire
lo	DETdef	le
champ	NOMcom	champ
faire	VERinf	faire
,	PONfbl	,
ensus	ADVgen	ensus
les	PROper	il
a	VERcjg	avoir
faiz	VERppe	faire
toz	PROind	tot
retraire	VERinf	retraire
et	CONcoo	et
lo	DETdef	le
cerne	NOMcom	cerne
bien	ADVgen	bien
eslargir	VERinf	eslargir
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
a	VERcjg	avoir
fait	VERppe	faire
a	PRE	a
toz	PROind	tot
benir	VERinf	bénir
ne	ADVneg	ne
s'	PROper	soi
an	PROadv	en
move	VERcjg	movoir
nus	PROind	nul
d'	PRE	de
aus	PROper	il
por	PRE	por
rien	PROind	rien
que	PROrel	que
il	PROper	il
voie	VERcjg	vëoir
,	PONfbl	,
ou	CONcoo	o
mal	NOMcom	mal
ou	CONcoo	o
bien	ADVgen	bien
.	PONfrt	.

Un	DETndf	un
paile	NOMcom	paile
ot	VERcjg	avoir
estandu	VERppe	estendre
el	PRE.DETdef	en
pré	NOMcom	pré
ou	PROrel	où
li	DETdef	le
deu	NOMcom	dieu
furent	VERcjg	estre
aporté	VERppe	aporter
et	CONcoo	et
les	DETdef	le
idres	NOMcom	idle
ou	PROrel	où
il	PROper	il
creoient	VERcjg	croire
;	PONfbl	;
de	PRE	de
desor	PRE	desor
aus	PROper	il
jurer	VERinf	jurer
devoient	VERcjg	devoir
Turnus	NOMpro	Turnus
et	CONcoo	et
Eneas	NOMpro	Eneas
andui	PROcar	ambedos
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
si	DETpos	son
baron	NOMcom	baron
o	PRE	o
lui	PROper	il
desraisnoient	VERcjg	desraisnier
lo	DETdef	le
sairement	NOMcom	serment
,	PONfbl	,
cil	PROdem	cel
qui	PROrel	que
jurat	VERcjg	jurer
premierement	ADVgen	premièrement
.	PONfrt	.

Lavine	NOMpro	Lavine
fus	VERcjg	estre
sus	ADVgen	sus
an	PRE	en
la	DETdef	le
tor	NOMcom	tor
,	PONfbl	,
ou	PROrel	où
el	PROper	il
demenot	VERcjg	demener
grant	ADJqua	grant
tristor	NOMcom	tristeur
de	PRE	de
son	DETpos	son
ami	NOMcom	ami
,	PONfbl	,
que	PROrel	que
ele	PROper	il
voit	VERcjg	vëoir
qui	PROrel	que
pres	ADVgen	près
de	PRE	de
soi	PROper	soi
combatre	VERinf	combattre
doit	VERcjg	devoir
.	PONfrt	.

Ne	ADVneg	ne
set	VERcjg	savoir
coment	ADVsub	comment
l'	DETdef	le
an	PROind	on
avanra	VERcjg	avenir
;	PONfbl	;
angoissose	ADJqua	angoissos
est	VERcjg	estre
,	PONfbl	,
grant	ADJqua	grant
peor	NOMcom	pëor
a	VERcjg	avoir
;	PONfbl	;
an	PRE	en
son	DETpos	son
corage	NOMcom	corage
a	VERcjg	avoir
esgardé	VERppe	égarder
et	CONcoo	et
bien	ADVgen	bien
fermement	ADVgen	fermement
proposé	VERppe	proposer
,	PONfbl	,
se	CONsub	se
Eneas	NOMpro	Eneas
i	PROadv	i
est	VERcjg	estre
ocis	VERppe	occire
o	CONcoo	ou
par	PRE	par
son	DETpos	son
enemi	NOMcom	ennemi
conquis	VERppe	conquerre
,	PONfbl	,
qu'	CONsub	que
el	PROper	il
se	PROper	soi
laira	VERcjg	laisser
por	PRE	por
soe	ADJpos	son
amor	NOMcom	amor
cheor	NOMcom	chëor
aval	ADVgen	aval
jus	ADVgen	jus
de	PRE	de
la	DETdef	le
tor	NOMcom	tor
:	PONfbl	:
ja	ADVgen	ja
anprés	PRE	emprès
lui	PROper	il
ne	ADVneg	ne
vivra	VERcjg	vivre
ore	ADVgen	or
.	PONfrt	.

Molt	ADVgen	moult
se	PROper	soi
demente	VERcjg	démenter
et	CONcoo	et
molt	ADVgen	moult
plore	VERcjg	plorer
et	CONcoo	et
toz	DETind	tot
les	DETdef	le
deus	NOMcom	dieu
sovant	ADVgen	sovent
reclaime	VERcjg	reclamer
qu'	CONsub	que
il	PROper	il
garissent	VERcjg	guérir
celui	PROdem	cel
qu'	PROrel	que
ele	PROper	il
aime	VERcjg	amer
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
ai	VERcjg	avoir
,	PONfbl	,
fait	VERcjg	faire
ele	PROper	il
,	PONfbl	,
eü	VERppe	avoir
mal	ADJqua	mal
sens	NOMcom	sens
,	PONfbl	,
ne	ADVneg	ne
sui	VERcjg	estre
mie	ADVneg	mie
de	PRE	de
bon	ADJqua	bon
porpans	NOMcom	porpens
,	PONfbl	,
quant	CONsub	cant
mes	DETpos	mon
amis	NOMcom	ami
ne	CONcoo	ne
a	PRE	a
ma	DETpos	mon
manche	NOMcom	manche
;	PONfbl	;
il	PROper	il
an	PROadv	en
ferist	VERcjg	ferir
mialz	ADVgen	mieus
de	PRE	de
sa	DETpos	son
lance	NOMcom	lance
;	PONfbl	;
ou	CONcoo	o
se	ADVgen	si
li	PROper	il
eüsse	VERcjg	avoir
anvoié	VERppe	envoiier
ma	DETpos	mon
guimple	NOMcom	guimple
,	PONfbl	,
bien	ADVgen	bien
fust	VERcjg	estre
anploié	VERppe	emploiier
,	PONfbl	,
molt	ADVgen	moult
an	PROadv	en
tranchast	VERcjg	trenchier
hui	ADVgen	ui
mialz	ADVgen	mieus
s'	DETpos	son
espee	NOMcom	espee
,	PONfbl	,
Turnus	NOMpro	Turnus
an	PROadv	en
receüst	VERcjg	recevoir
colee	NOMcom	colee
.	PONfrt	.

Porpansee	VERppe	porpenser
me	PROper	je
sui	VERcjg	estre
trop	ADVgen	trop
tart	ADVgen	tart
;	PONfbl	;
avoir	VERinf	avoir
deüst	VERcjg	devoir
de	PRE	de
moie	DETpos	mon
part	NOMcom	part
un	DETndf	un
antresoing	NOMcom	entresoing
a	PRE	a
son	DETpos	son
besoing	NOMcom	besoing
;	PONfbl	;
mais	CONcoo	mais
se	CONsub	se
il	PROper	il
a	VERcjg	avoir
de	PRE	de
m'	DETpos	mon
amor	NOMcom	amor
soing	VERcjg	soindre
,	PONfbl	,
ci	ADVgen	ci
me	PROper	je
verra	VERcjg	vëoir
a	PRE	a
la	DETdef	le
fenestre	NOMcom	fenestre
,	PONfbl	,
molt	ADVgen	moult
an	PROadv	en
devra	VERcjg	devoir
plus	ADVgen	plus
hardiz	VERppe	hardi
estre	VERinf	estre
.	PONfbl	.
”	PONpdr	”
Ançois	PRE	ainçois
que	CONsub	que
nus	PROind	nul
d'	PRE	de
aus	PROper	il
s'	PROper	soi
i	PROadv	i
armast	VERcjg	armer
,	PONfbl	,
ne	CONcoo	ne
que	CONsub	que
sairemant	NOMcom	sairement
i	PROadv	i
jurast	VERcjg	jurer
,	PONfbl	,
mostre	VERcjg	mostrer
Eneas	NOMpro	Eneas
sa	DETpos	son
raison	NOMcom	raison
;	PONfbl	;
tolt	VERcjg	tolir
soi	PROper	soi
li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
li	DETdef	le
baron	NOMcom	baron
:	PONfbl	:
“	PONpga	“
Seignor	NOMcom	seignor
,	PONfbl	,
mon	DETpos	mon
droit	NOMcom	droit
mostrer	VERinf	mostrer
vos	PROper	vos
voil	VERcjg	vouloir
que	CONsub	que
nel	ADVneg.PROper	ne
m'	PROper	je
atornoiz	VERcjg	atorner
a	PRE	a
orgoil	NOMcom	orgueil
que	CONsub	que
par	PRE	par
force	NOMcom	force
voille	VERcjg	veillier
conquerre	VERinf	conquerre
autrui	DETind	autre
enor	NOMcom	onor
ne	CONcoo	ne
autrui	PROind	autre
terre	NOMcom	terre
.	PONfrt	.

De	PRE	de
ci	ADVgen	ci
fu	VERcjg	estre
mis	DETpos	mon
ancestres	NOMcom	encestre
nez	ADJqua	nais
,	PONfbl	,
qui	PROrel	que
Dardanus	NOMpro	Dardanus
fu	VERcjg	estre
apelez	VERppe	apeler
;	PONfbl	;
de	PRE	de
ceste	DETdem	cest
terre	NOMcom	terre
s'	PROper	soi
an	PROadv	en
ala	VERcjg	aller
,	PONfbl	,
en	PRE	en
la	DETdef	le
nostre	PROpos	nostre
s'	PROper	soi
edefia	VERcjg	édifier
.	PONfrt	.

Molt	ADVgen	moult
fu	VERcjg	estre
forz	ADJqua	fort
hom	NOMcom	homme
et	CONcoo	et
molt	ADVgen	moult
vesqui	VERcjg	vivre
.	PONfrt	.

De	PRE	de
son	DETpos	son
linage	NOMcom	lignage
Tros	NOMpro	Tros
issi	VERcjg	issir
,	PONfbl	,
qui	PROrel	que
fonda	VERcjg	fonder
Troie	NOMpro	Troie
et	CONcoo	et
le	DETdef	le
donjon	NOMcom	donjon
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
li	PROper	il
anposa	VERcjg	emposer
son	DETpos	son
nom	NOMcom	nom
;	PONfbl	;
mes	DETpos	mon
peres	NOMcom	père
fu	VERcjg	estre
de	PRE	de
son	DETpos	son
linage	NOMcom	lignage
.	PONfrt	.

Molt	ADVgen	moult
dura	VERcjg	durer
Troie	NOMpro	Troie
an	PRE	en
grant	ADJqua	grant
barnage	NOMcom	barnage
,	PONfbl	,
desi	ADVgen	deci
que	CONsub	que
li	DETdef	le
Greu	NOMpro	grieu
la	PROper	il
conquistrent	VERcjg	conquerre
.	PONfrt	.

Li	DETdef	le
damedeu	NOMcom	damedieu
d'	PRE	de
iluec	ADVgen	illuec
me	PROper	je
pristrent	VERcjg	prendre
,	PONfbl	,
ça	ADVgen	ça
m'	PROper	je
envoierent	VERcjg	envoyer
el	PRE.DETdef	en
païs	NOMcom	päis
dunt	PROrel	dont
mes	DETpos	mon
ancestres	NOMcom	encestre
fu	VERcjg	estre
naïs	ADJqua	näif
;	PONfbl	;
otroiee	VERppe	otroiier
m'	PROper	je
ont	VERcjg	avoir
tote	DETind	tot
Itaire	NOMpro	Itaire
,	PONfbl	,
qui	PROrel	que
fu	VERcjg	estre
mon	DETpos	mon
aire	NOMcom	aire
et	CONcoo	et
mon	DETpos	mon
besaire	NOMcom	besaire
.	PONfrt	.

Quant	CONsub	quand
arivai	VERcjg	arriver
an	PRE	en
cest	DETdem	cest
païs	NOMcom	päis
,	PONfbl	,
mes	DETpos	mon
mesages	NOMcom	message
al	PRE.DETdef	à.le
roi	NOMcom	roi
tramis	VERppe	tramettre
,	PONfbl	,
que	PROrel	que
me	PROper	je
consantist	VERcjg	consentir
an	PRE	en
sa	DETpos	son
terre	NOMcom	terre
:	PONfbl	:
ne	ADVneg	ne
li	PROper	il
sordroit	VERcjg	sordre
ja	ADVgen	ja
par	PRE	par
moi	PROper	je
guerre	NOMcom	guerre
.	PONfrt	.

Il	PROper	il
me	PROper	je
manda	VERcjg	mander
soe	ADJpos	son
merci	NOMcom	merci
que	CONsub	que
bien	ADVgen	bien
saüsse	VERcjg	savoir
ce	PROdem	ce
de	PRE	de
fi	ADJqua	fi
que	CONsub	que
la	DETdef	le
terre	NOMcom	terre
m'	PROper	je
otroieroit	VERcjg	otroiier
,	PONfbl	,
o	PRE	o
sa	DETpos	son
fille	NOMcom	fille
la	ADVgen	là
me	PROper	je
donroit	VERcjg	doner
.	PONfrt	.

Isi	ADVgen	issi
la	PROper	il
claim	VERcjg	clamer
,	PONfbl	,
venuz	VERppe	venir
sui	VERcjg	estre
ci	ADVgen	ci
toz	ADVgen	tot
prez	ADJqua	prest
de	PRE	de
desraisnier	VERinf	deraisnier
issi	ADVgen	issi
.	PONfrt	.

Ge	PROper	je
voi	VERcjg	vëoir
que	CONsub	que
Turnus	NOMpro	Turnus
la	DETdef	le
chalenge	NOMcom	challenge
;	PONfbl	;
soit	VERcjg	estre
bien	ADVgen	bien
seürs	ADJqua	sëur
,	PONfbl	,
com	CONsub	come
puet	VERcjg	pöoir
s'	PROper	soi
i	PROadv	i
prenge	VERcjg	prendre
,	PONfbl	,
se	CONsub	se
ge	PROper	je
i	PROadv	i
sui	VERcjg	estre
vencuz	VERppe	vaincre
ne	CONcoo	ne
morz	VERppe	morir
,	PONfbl	,
que	CONsub	que
mes	DETpos	mon
fiz	NOMcom	fils
o	PRE	o
tot	DETind	tot
son	DETpos	son
esforz	NOMcom	effort
segurement	ADVgen	sûrement
s'	PROper	soi
an	PROadv	en
alt	VERcjg	aller
ariere	ADVgen	arrière
;	PONfbl	;
n'	ADVneg	ne
i	PROadv	i
ait	VERcjg	avoir
mal	NOMcom	mal
an	PRE	en
nule	DETind	nul
maniere	NOMcom	manière
;	PONfbl	;
sanz	PRE	sans
nul	DETind	nul
regart	NOMcom	regart
,	PONfbl	,
sanz	PRE	sans
nule	DETind	nul
dote	NOMcom	dote
s'	PROper	soi
an	PROadv	en
tort	VERcjg	torner
ma	DETpos	mon
compaignie	NOMcom	compagnie
tote	ADJind	tot
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
ge	PROper	je
puis	VERcjg	pöoir
celui	PROdem	cel
conquerre	VERinf	conquerre
,	PONfbl	,
qui	PROrel	que
me	PROper	je
desforce	VERcjg	desforcier
ceste	DETdem	cest
terre	NOMcom	terre
,	PONfbl	,
bien	ADVgen	bien
vos	PROper	vos
promet	VERcjg	prometre
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
al	PRE.DETdef	à.le
roi	NOMcom	roi
,	PONfbl	,
tant	ADVgen	tant
com	CONsub	come
vivroiz	VERcjg	vivre
,	PONfbl	,
que	CONsub	que
ja	ADVgen	ja
par	PRE	par
moi	PROper	je
ne	ADVneg	ne
seroiz	VERcjg	estre
descreüz	VERppe	décroire
de	PRE	de
rien	PROind	rien
:	PONfbl	:
vostre	DETpos	vostre
terre	NOMcom	terre
maintenez	VERcjg	maintenir
bien	ADVgen	bien
,	PONfbl	,
mes	CONcoo	mais
donez	VERcjg	doner
moi	PROper	je
a	PRE	a
une	DETndf	un
part	NOMcom	part
o	PRE	o
vostre	DETpos	vostre
fille	NOMcom	fille
,	PONfbl	,
par	PRE	par
esgart	NOMcom	esgarder
,	PONfbl	,
ou	CONcoo	o
faire	VERinf	faire
puisse	VERcjg	pöoir
une	DETndf	un
cité	NOMcom	cité
;	PONfbl	;
aprés	ADVgen	après
vos	PROper	vos
aie	VERcjg	avoir
l'	DETdef	le
irité	NOMcom	irité
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
cil	PROdem	cel
qu'	PROrel	que
iluec	ADVgen	illuec
estoient	VERcjg	être
bien	ADVgen	bien
l'	PROper	il
aseürent	VERcjg	assëurer
et	CONcoo	et
otroient	VERcjg	otroiier
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
an	PRE	en
bataille	NOMcom	bataille
est	VERcjg	estre
lo	DETdef	le
jor	NOMcom	jor
morz	VERppe	morir
,	PONfbl	,
Ascanïus	NOMpro	Ascanius
o	PRE	o
son	DETpos	son
esforz	NOMcom	effort
s'	PROper	soi
an	PROadv	en
puet	VERcjg	pöoir
aler	VERinf	aler
tot	ADVgen	tot
quitement	ADVgen	quitement
a	PRE	a
Montalban	NOMpro	Montalban
seürement	ADVgen	sëurement
;	PONfbl	;
un	DETndf	un
mois	NOMcom	mois
,	PONfbl	,
se	CONsub	se
il	PROper	il
vialt	VERcjg	voloir
,	PONfbl	,
i	PROadv	i
sejort	VERcjg	sejor
,	PONfbl	,
d'	PRE	de
iluec	ADVgen	illuec
avant	ADVgen	avant
plus	ADVgen	plus
n'	ADVneg	ne
i	PROadv	i
demort	VERcjg	demorer
.	PONfrt	.

Andementiers	ADVgen	endementiers
que	CONsub	que
il	PROper	il
parloient	VERcjg	parler
,	PONfbl	,
icele	DETdem	cil
fin	NOMcom	fin
qu'	PROrel	que
il	PROper	il
devisoient	VERcjg	deviser
,	PONfbl	,
uns	DETndf	un
chevaliers	NOMcom	chevalier
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
oï	VERcjg	öir
que	PROrel	que
il	PROper	il
ont	VERcjg	avoir
porparlé	VERppe	porparler
;	PONfbl	;
vint	VERcjg	venir
as	PRE.DETdef	à.le
autres	PROind	autre
,	PONfbl	,
se	ADVgen	si
lor	PROper	il
a	VERcjg	avoir
dit	VERppe	dire
:	PONfbl	:
“	PONpga	“
Molt	ADVgen	moult
nos	PROper	nos
poons	VERcjg	pouvoir
prisier	VERinf	prisier
petit	ADJqua	petit
,	PONfbl	,
quant	CONsub	cant
por	PRE	por
nos	PROper	nos
toz	PROind	tot
se	PROper	soi
mist	VERcjg	mettre
Turnus	NOMpro	Turnus
,	PONfbl	,
et	CONcoo	et
somes	VERcjg	estre
autretant	ADVgen	autretant
ou	CONcoo	o
plus	ADVgen	plus
que	CONsub	que
cil	PROdem	cel
ne	ADVneg	ne
sont	VERcjg	estre
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
part	NOMcom	part
.	PONfrt	.

Molt	ADVgen	moult
par	ADVgen	par
a	VERcjg	avoir
ci	ADVgen	ci
malvés	ADJqua	mauvais
esgart	NOMcom	esgarder
;	PONfbl	;
sor	PRE	sor
un	DETndf	un
home	NOMcom	ome
nos	PROper	nos
somes	VERcjg	estre
mis	VERppe	metre
;	PONfbl	;
se	CONsub	se
il	PROper	il
i	PROadv	i
est	VERcjg	estre
morz	VERppe	morir
ne	CONcoo	ne
conquis	VERppe	conquerre
,	PONfbl	,
si	ADVgen	si
somes	VERcjg	estre
tuit	PROind	tot
an	PRE	en
fin	NOMcom	fin
vaincu	VERppe	veintre
,	PONfbl	,
a	PRE	a
honte	NOMcom	honte
somes	VERcjg	estre
revertu	VERppe	revertir
;	PONfbl	;
et	CONcoo	et
se	CONsub	se
vaincuz	VERppe	veintre
i	PROadv	i
est	VERcjg	estre
Turnus	NOMpro	Turnus
et	CONcoo	et
Eneas	NOMpro	Eneas
alt	VERcjg	aller
al	PRE.DETdef	à.le
desus	NOMcom	desus
,	PONfbl	,
o	PRE	o
male	ADJqua	mal
gent	NOMcom	gent
avruns	VERcjg	avoir
afaire	NOMcom	afaire
,	PONfbl	,
toz	DETind	tot
tens	NOMcom	temps
serons	VERcjg	estre
mes	ADVgen	mais
tributaire	NOMcom	tributaire
.	PONfrt	.

Franc	ADJqua	franc
chevalier	NOMcom	chevalier
,	PONfbl	,
nel	ADVneg.PROper	ne
dretés	VERcjg	dreter
ja	ADVgen	ja
,	PONfbl	,
combatons	VERcjg	combattre
nos	PROper	nos
o	PRE	o
çals	PROdem	cil
dela	ADVgen	delà
,	PONfbl	,
ne	ADVneg	ne
nos	PROper	nos
metons	VERcjg	mettre
an	PRE	en
tel	DETind	tel
mesure	NOMcom	mesure
sor	PRE	sor
un	DETndf	un
sol	ADJqua	sol
home	NOMcom	ome
an	PRE	en
aventure	NOMcom	aventure
.	PONfbl	.
”	PONpdr	”
A	PRE	a
tant	ADVgen	tant
s'	PROper	soi
eslessa	VERcjg	eslaisser
,	PONfbl	,
se	ADVgen	si
feri	VERcjg	ferir
un	DETndf	un
Troïen	NOMpro	Troien
,	PONfbl	,
mort	VERppe	mourir
l'	PROper	il
abati	VERcjg	abattre
;	PONfbl	;
cil	PROdem	cel
fu	VERcjg	estre
aneslopas	ADVgen	aneslop
vangiez	VERppe	vengier
.	PONfrt	.

Li	DETdef	le
tornoiz	NOMcom	tornoi
est	VERcjg	estre
recomanciez	VERppe	recomencier
,	PONfbl	,
molt	ADVgen	moult
an	PROadv	en
i	PROadv	i
verse	VERcjg	verser
an	PRE	en
po	PROind	poi
d'	PRE	de
ore	NOMcom	ore
,	PONfbl	,
d'	PRE	de
ambedous	DETcar	ambedeux
parz	NOMcom	part
se	PROper	soi
corent	VERcjg	corir
sore	ADVgen	sore
,	PONfbl	,
as	PRE.DETdef	à.le
fers	NOMcom	fer
des	PRE.DETdef	de.le
lances	NOMcom	lance
se	PROper	soi
descovrent	VERcjg	descovrir
,	PONfbl	,
a	PRE	a
cenz	PROcar	cent
et	CONcoo	et
a	PRE	a
milliers	NOMcom	millier
i	PROadv	i
muerent	VERcjg	mourir
.	PONfrt	.

Ge	PROper	je
ne	ADVneg	ne
puis	VERcjg	pöoir
mie	ADVneg	mie
tot	PROind	tot
nomer	VERinf	nomer
,	PONfbl	,
molt	ADVgen	moult
seroit	VERcjg	estre
fort	ADJqua	fort
a	PRE	a
aconter	VERinf	acompter
qui	PROrel	que
i	PROadv	i
josta	VERcjg	joster
,	PONfbl	,
qui	PROrel	que
i	PROadv	i
chaï	VERcjg	choir
,	PONfbl	,
qui	PROrel	que
morz	VERppe	morir
i	PROadv	i
fu	VERcjg	estre
,	PONfbl	,
qui	PROrel	que
l'	PROper	il
abati	VERcjg	abattre
,	PONfbl	,
mais	CONcoo	mais
molt	ADVgen	moult
s'	PROper	soi
entrefierent	VERcjg	entreferir
formant	ADVgen	forment
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
eparnent	VERcjg	eparner
de	PRE	de
noiant	PROind	néant
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
vit	VERcjg	vëoir
la	DETdef	le
chose	NOMcom	chose
meslee	VERppe	meslee
;	PONfbl	;
la	DETdef	le
fin	NOMcom	fin
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
porparlee	VERppe	porparler
li	PROper	il
estut	VERcjg	estovoir
tot	ADVgen	tot
an	PRE	en
fin	NOMcom	fin
guerpir	VERinf	guerpir
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
an	PROadv	en
comança	VERcjg	comencier
a	PRE	a
foïr	VERinf	fuir
.	PONfrt	.

Antre	PRE	entre
ses	DETpos	son
braz	NOMcom	braz
portot	VERcjg	porter
ses	DETpos	son
deus	NOMcom	dieu
;	PONfbl	;
il	PROper	il
nes	ADVneg.PROper	ne
tenoit	VERcjg	tenir
noiant	PROind	néant
a	PRE	a
teus	PROind	tel
qu'	CONsub	que
il	PROper	il
li	PROper	il
peüssent	VERcjg	pouvoir
rien	PROind	rien
valoir	VERinf	valoir
,	PONfbl	,
ne	CONcoo	ne
nul	DETind	nul
garant	NOMcom	garant
par	PRE	par
aus	PROper	il
avoir	VERinf	avoir
:	PONfbl	:
an	PRE	en
tost	ADVgen	tost
foïr	VERinf	fuir
mialz	ADVgen	mieus
se	PROper	soi
fiot	VERcjg	fïer
que	CONsub	que
en	PRE	en
ses	DETpos	son
deus	NOMcom	dieu
que	PROrel	que
il	PROper	il
portot	VERcjg	porter
.	PONfrt	.

Eneas	NOMpro	Eneas
fu	VERcjg	estre
toz	ADVgen	tot
desarmez	VERppe	desarmer
,	PONfbl	,
vit	VERcjg	vëoir
que	CONsub	que
li	DETdef	le
plez	NOMcom	plait
estoit	VERcjg	estre
meslez	VERppe	mesler
,	PONfbl	,
molt	ADVgen	moult
li	PROper	il
pesa	VERcjg	peser
,	PONfbl	,
dolanz	VERppa	dolent
an	PROadv	en
fu	VERcjg	estre
;	PONfbl	;
a	PRE	a
son	DETpos	son
col	NOMcom	col
pandi	VERcjg	pendre
son	DETpos	son
escu	NOMcom	escu
,	PONfbl	,
cele	DETdem	cil
part	NOMcom	part
point	VERcjg	poindre
isnellement	ADVgen	isnellement
,	PONfbl	,
crie	VERcjg	crïer
et	CONcoo	et
huche	VERcjg	huchier
a	PRE	a
sa	DETpos	son
gent	NOMcom	gent
que	CONsub	que
il	PROper	il
se	PROper	soi
traient	VERcjg	traire
tuit	PROind	tot
an	PRE	en
sus	ADVgen	sus
et	CONcoo	et
que	CONsub	que
n'	ADVneg	ne
i	PROadv	i
ait	VERcjg	avoir
mes	ADVgen	mais
josté	VERppe	joster
plus	ADVgen	plus
.	PONfrt	.

Molt	ADVgen	moult
les	PROper	il
blastenge	VERcjg	blastengier
et	CONcoo	et
dit	VERcjg	dire
lor	PROper	il
qu'	CONsub	que
il	PROper	il
li	PROper	il
volrent	VERcjg	vouloir
tolir	VERinf	tolir
s'	DETpos	son
enor	NOMcom	onor
,	PONfbl	,
qui	PROrel	que
ont	VERcjg	avoir
la	DETdef	le
parolle	NOMcom	parole
troblee	VERppe	torbler
que	PROrel	que
li	DETdef	le
rois	NOMcom	roi
avoit	VERcjg	avoir
porparlee	VERppe	porparler
;	PONfbl	;
sa	DETpos	son
bataille	NOMcom	bataille
li	PROper	il
ont	VERcjg	avoir
toloite	VERppe	tolir
.	PONfrt	.

Asez	ADVgen	assez
crie	VERcjg	crïer
,	PONfbl	,
mes	CONcoo	mais
po	ADVgen	poi
esploite	VERcjg	esploitier
;	PONfbl	;
il	PROper	il
ne	ADVneg	ne
puet	VERcjg	pöoir
mes	ADVgen	mais
remendre	VERinf	remanoir
atant	ADVgen	atant
;	PONfbl	;
il	PROper	il
lor	PROper	il
fait	VERcjg	faire
o	PRE	o
son	DETpos	son
braz	NOMcom	braz
sanblant	VERppa	semblant
que	CONsub	que
il	PROper	il
se	PROper	soi
traient	VERcjg	traire
tuit	PROind	tot
an	PRE	en
sus	ADVgen	sus
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
nus	PROind	nul
d'	PRE	de
aus	PROper	il
n'	ADVneg	ne
i	PROadv	i
fiere	VERcjg	ferir
plus	ADVgen	plus
;	PONfbl	;
angoisos	ADJqua	angoissos
ert	VERcjg	être
a	PRE	a
desmesure	NOMcom	desmesure
.	PONfrt	.

Uns	DETndf	un
archiers	NOMcom	archier
trait	VERcjg	traire
par	PRE	par
aventure	NOMcom	aventure
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
visa	VERcjg	viser
,	PONfbl	,
ne	CONcoo	ne
pas	ADVneg	pas
nel	ADVneg.PROper	ne
sot	VERcjg	savoir
,	PONfbl	,
el	PRE.DETdef	en
braz	NOMcom	braz
lo	PROper	le
fiert	VERcjg	ferir
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
degitot	VERcjg	déjeter
,	PONfbl	,
la	DETdef	le
saete	NOMcom	sayette
ficha	VERcjg	fichier
en	PRE	en
l'	DETdef	le
os	NOMcom	os
;	PONfbl	;
li	DETdef	le
braz	NOMcom	braz
enfla	VERcjg	enfler
,	PONfbl	,
sanpres	ADVgen	sempres
fu	VERcjg	estre
gros	ADJqua	gros
,	PONfbl	,
o	PRE	o
l'	DETdef	le
autre	ADJind	autre
main	NOMcom	main
la	DETdef	le
fleche	NOMcom	flache
en	PROadv	en
trait	VERcjg	traire
molt	ADVgen	moult
